,DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,산지-광역시도,1kg_평균가격,1kg_물량,Year,Month
407,2023-11-01,20kg상자,5608.755760368664,26040.0,7302600,서울강서도매,전라남도,280.4377880184332,520800.0,2023,11
408,2023-11-01,20kg상자,5027.640264026402,24240.0,6093500,서울강서도매,강원도,251.3820132013201,484800.0,2023,11
409,2023-11-01,20kg상자,4814.808652246256,24040.0,5787400,광주각화도매,전라남도,240.7404326123128,480800.0,2023,11
410,2023-11-01,20kg상자,7040.884955752213,22600.0,7956200,서울강서도매,경기도,352.0442477876106,452000.0,2023,11
411,2023-11-01,20kg파렛트,7297.682709447415,22440.0,8188000,인천구월도매,전라북도,364.8841354723708,448800.0,2023,11
412,2023-11-01,20kg상자,5557.692307692308,21840.0,6069000,부산반여도매,제주도,277.8846153846154,436800.0,2023,11
413,2023-11-01,20kg상자,5564.68952734013,21580.0,6004300,천안도매시장,충청남도,278.2344763670065,431600.0,2023,11
414,2023-11-01,20kg파렛트,4624.793388429752,19360.0,4476800,대전노은도매,충청남도,231.2396694214876,387200.0,2023,11
415,2023-11-01,20kg상자,8080.659340659341,18200.0,7353400,수원도매시장,전라북도,404.0329670329671,364000.0,2023,11
416,2023-11-01,20kg상자,6387.417218543046,18120.0,5787000,광주각화도매,전라남도,319.3708609271523,362400.0,2023,11
417,2023-11-01,20kg상자,8000.0,17740.0,7096000,순천도매시장,대전광역시,400.0,354800.0,2023,11
418,2023-11-01,20kg파렛트,6000.0,17600.0,5280000,인천삼산도매,강원도,300.0,352000.0,2023,11
419,2023-11-01,20kg상자,7349.372862029647,17540.0,6445400,부산반여도매,부산광역시,367.4686431014824,350800.0,2023,11
420,2023-11-01,20kg파렛트,6511.820330969267,16920.0,5509000,인천구월도매,전라남도,325.5910165484634,338400.0,2023,11
421,2023-11-01,20kg상자,6299.756690997567,16440.0,5178400,구리도매시장,전라남도,314.9878345498784,328800.0,2023,11
422,2023-11-01,20kg상자,4571.003717472119,16140.0,3688800,구리도매시장,강원도,228.550185873606,322800.0,2023,11
423,2023-11-01,20kg상자,5150.0,16000.0,4120000,수원도매시장,서울특별시,257.5,320000.0,2023,11
424,2023-11-01,20kg파렛트,5612.170639899624,15940.0,4472900,서울가락도매,강원도,280.6085319949812,318800.0,2023,11
425,2023-11-01,20kg상자,5716.883116883117,15400.0,4402000,천안도매시장,서울특별시,285.8441558441558,308000.0,2023,11
426,2023-11-01,20kg파렛트,8000.0,15180.0,6072000,인천구월도매,전라남도,400.0,303600.0,2023,11
427,2023-11-01,20kg상자,5797.802197802198,14560.0,4220800,부산반여도매,강원도,289.8901098901099,291200.0,2023,11
428,2023-11-01,20kg비닐봉지,5253.968253968254,12600.0,3310000,수원도매시장,서울특별시,262.6984126984127,252000.0,2023,11
429,2023-11-01,20kg상자,5141.30081300813,12300.0,3161900,구리도매시장,강원도,257.0650406504065,246000.0,2023,11
430,2023-11-01,20kg상자,5913.669064748202,11120.0,3288000,안산도매시장,전라남도,295.6834532374101,222400.0,2023,11
431,2023-11-01,20kg파렛트,5700.0,11080.0,3157800,인천삼산도매,전라남도,285.0,221600.0,2023,11
432,2023-11-01,20kg파렛트,5609.800362976406,11020.0,3091000,인천구월도매,전라북도,280.4900181488203,220400.0,2023,11
433,2023-11-01,20kg상자,7500.0,10880.0,4080000,광주각화도매,제주도,375.0,217600.0,2023,11
434,2023-11-01,20kg상자,4363.235294117647,10880.0,2373600,광주각화도매,광주광역시,218.1617647058823,217600.0,2023,11
435,2023-11-01,20kg파렛트,5801.720841300191,10460.0,3034300,광주각화도매,전라남도,290.0860420650096,209200.0,2023,11
436,2023-11-01,20kg상자,5500.0,10460.0,2876500,안산도매시장,충청남도,275.0,209200.0,2023,11
437,2023-11-01,20kg상자,4240.847784200385,10380.0,2201000,대전오정도매,경기도,212.0423892100193,207600.0,2023,11
438,2023-11-01,20kg파렛트,8059.073359073359,10360.0,4174600,울산도매시장,부산광역시,402.9536679536679,207200.0,2023,11
439,2023-11-01,20kg파렛트,5500.0,10280.0,2827000,인천삼산도매,전라북도,275.0,205600.0,2023,11
440,2023-11-01,20kg상자,7395.126705653021,10260.0,3793700,울산도매시장,경상북도,369.7563352826511,205200.0,2023,11
441,2023-11-01,20kg상자,9634.774066797643,10180.0,4904100,대전오정도매,대전광역시,481.7387033398821,203600.0,2023,11
442,2023-11-01,20kg파렛트,6000.0,10040.0,3012000,인천삼산도매,충청남도,300.0,200800.0,2023,11
443,2023-11-01,20kg상자,5000.0,10040.0,2510000,안산도매시장,경기도,250.0,200800.0,2023,11
444,2023-11-01,20kg상자,5593.939393939394,9240.0,2584400,광주서부도매,강원도,279.6969696969697,184800.0,2023,11
445,2023-11-01,20kg상자,6500.0,9200.0,2990000,구리도매시장,경기도,325.0,184000.0,2023,11
446,2023-11-01,20kg파렛트,8604.70588235294,8500.0,3657000,순천도매시장,경기도,430.235294117647,170000.0,2023,11
447,2023-11-01,20kg상자,6000.0,8400.0,2520000,안산도매시장,대구광역시,300.0,168000.0,2023,11
448,2023-11-01,20kg파렛트,6000.0,8380.0,2514000,인천삼산도매,강원도,300.0,167600.0,2023,11
449,2023-11-01,20kg파렛트,2700.0,8380.0,1131300,대전노은도매,충청북도,135.0,167600.0,2023,11
451,2023-11-01,20kg파렛트,6363.768115942029,8280.0,2634600,광주서부도매,강원도,318.1884057971014,165600.0,2023,11
452,2023-11-01,20kg파렛트,6619.16461916462,8140.0,2694000,인천구월도매,강원도,330.958230958231,162800.0,2023,11
453,2023-11-01,20kg파렛트,5551.851851851852,8100.0,2248500,광주각화도매,전라북도,277.5925925925926,162000.0,2023,11
454,2023-11-01,18kg상자,5230.751708428246,7902.0,2296300,부산반여도매,강원도,290.5973171349026,142236.0,2023,11
455,2023-11-01,20kg상자,5402.53807106599,7880.0,2128600,구리도매시장,충청남도,270.1269035532995,157600.0,2023,11
456,2023-11-01,20kg상자,7762.894736842106,7600.0,2949900,대전오정도매,전라북도,388.1447368421053,152000.0,2023,11
457,2023-11-01,18kg상자,8500.0,7524.0,3553000,안양도매시장,전라북도,472.2222222222222,135432.0,2023,11
458,2023-11-01,20kg상자,3892.651757188499,6260.0,1218400,대전노은도매,충청남도,194.6325878594249,125200.0,2023,11
459,2023-11-01,20kg상자,6079.807692307692,6240.0,1896900,인천구월도매,강원도,303.9903846153846,124800.0,2023,11
460,2023-11-01,20kg상자,5101.612903225807,6200.0,1581500,부산반여도매,경상북도,255.0806451612903,124000.0,2023,11
461,2023-11-01,20kg상자,5908.278145695363,6040.0,1784300,구리도매시장,경기도,295.4139072847681,120800.0,2023,11
462,2023-11-01,20kg상자,7500.0,5860.0,2197500,안양도매시장,전라북도,375.0,117200.0,2023,11
463,2023-11-01,20kg상자,4268.989547038327,5740.0,1225200,광주서부도매,전라남도,213.4494773519164,114800.0,2023,11
464,2023-11-01,20kg파렛트,5363.636363636364,5060.0,1357000,순천도매시장,전라남도,268.1818181818182,101200.0,2023,11
465,2023-11-01,20kg상자,7136.363636363636,4620.0,1648500,인천삼산도매,충청북도,356.8181818181818,92400.0,2023,11
466,2023-11-01,10kg상자,5550.0,4600.0,2553000,구리도매시장,충청남도,555.0,46000.0,2023,11
467,2023-11-01,18kg상자,7033.333333333332,4536.0,1772400,부산반여도매,전라남도,390.7407407407406,81648.0,2023,11
468,2023-11-01,20kg.,4040.191387559809,4180.0,844400,서울가락도매,강원도,202.0095693779904,83600.0,2023,11
469,2023-11-01,20kg상자,5830.917874396136,4140.0,1207000,순천도매시장,전라북도,291.5458937198068,82800.0,2023,11
470,2023-11-01,20kg상자,5638.048780487805,4100.0,1155800,부산반여도매,경상남도,281.9024390243902,82000.0,2023,11
471,2023-11-01,20kg상자,4874.111675126904,3940.0,960200,광주서부도매,전라북도,243.7055837563452,78800.0,2023,11
472,2023-11-01,18kg상자,6038.425925925926,3888.0,1304300,부산반여도매,경상북도,335.4681069958848,69984.0,2023,11
473,2023-11-01,5kg단,3000.0,3840.0,2304000,대구북부도매,전라북도,600.0,19200.0,2023,11
474,2023-11-01,5kg비닐봉지,5933.333333333332,3825.0,4539000,수원도매시장,서울특별시,1186.666666666667,19125.0,2023,11
475,2023-11-01,20kg상자,8500.0,2940.0,1249500,광주각화도매,경상남도,425.0,58800.0,2023,11
476,2023-11-01,20kg.,4100.0,2820.0,578100,서울가락도매,경기도,205.0,56400.0,2023,11
477,2023-11-01,17kg상자,5355.76923076923,2652.0,835500,부산반여도매,강원도,315.0452488687782,45084.0,2023,11
478,2023-11-01,20kg파렛트,5500.0,2300.0,632500,인천구월도매,충청남도,275.0,46000.0,2023,11
479,2023-11-01,20kg상자,5277.777777777777,2160.0,570000,천안도매시장,전라남도,263.8888888888889,43200.0,2023,11
480,2023-11-01,19kg상자,6000.892857142857,2128.0,672100,울산도매시장,강원도,315.8364661654135,40432.0,2023,11
481,2023-11-01,18kg상자,6775.862068965517,2088.0,786000,안양도매시장,강원도,376.4367816091954,37584.0,2023,11
482,2023-11-01,18kg상자,6448.148148148147,1944.0,696400,울산도매시장,강원도,358.230452674897,34992.0,2023,11
483,2023-11-01,20kg상자,2553.763440860215,1860.0,237500,광주각화도매,광주광역시,127.6881720430107,37200.0,2023,11
484,2023-11-01,16kg상자,6000.0,1600.0,600000,부산반여도매,충청남도,375.0,25600.0,2023,11
485,2023-11-01,15kg상자,7660.194174757281,1545.0,789000,부산반여도매,강원도,510.6796116504854,23175.0,2023,11
486,2023-11-01,18kg상자,6000.0,1512.0,504000,부산반여도매,제주도,333.3333333333333,27216.0,2023,11
487,2023-11-01,20kg상자,4840.579710144928,1380.0,334000,수원도매시장,강원도,242.0289855072464,27600.0,2023,11
488,2023-11-01,20kg상자,7088.235294117648,1360.0,482000,인천구월도매,강원도,354.4117647058824,27200.0,2023,11
489,2023-11-01,18kg상자,5443.243243243243,1332.0,402800,울산도매시장,경상북도,302.4024024024024,23976.0,2023,11
490,2023-11-01,16kg상자,5625.0,1280.0,450000,부산반여도매,강원도,351.5625,20480.0,2023,11
491,2023-11-01,15kg상자,4902.777777777777,1080.0,353000,부산반여도매,경상북도,326.8518518518518,16200.0,2023,11
492,2023-11-01,15kg상자,3600.0,990.0,237600,울산도매시장,강원도,240.0,14850.0,2023,11
493,2023-11-01,20kg상자,5770.833333333332,960.0,277000,인천구월도매,충청북도,288.5416666666666,19200.0,2023,11
494,2023-11-01,19kg상자,5042.0,950.0,252100,울산도매시장,경상북도,265.3684210526316,18050.0,2023,11
495,2023-11-01,19kg상자,2500.0,950.0,125000,부산반여도매,경상남도,131.578947368421,18050.0,2023,11
496,2023-11-01,16kg상자,5658.490566037736,848.0,299900,울산도매시장,강원도,353.6556603773585,13568.0,2023,11
497,2023-11-01,20kg상자,6000.0,840.0,252000,울산도매시장,부산광역시,300.0,16800.0,2023,11
498,2023-11-01,14kg상자,3000.0,826.0,177000,부산반여도매,강원도,214.2857142857143,11564.0,2023,11
499,2023-11-01,20kg상자,6800.0,820.0,278800,천안도매시장,강원도,340.0,16400.0,2023,11
500,2023-11-01,15kg상자,6134.615384615385,780.0,319000,울산도매시장,경상북도,408.974358974359,11700.0,2023,11
501,2023-11-01,10kg상자,6000.0,600.0,360000,천안도매시장,서울특별시,600.0,6000.0,2023,11
502,2023-11-01,20kg상자,3000.0,600.0,90000,인천삼산도매,충청북도,150.0,12000.0,2023,11
503,2023-11-01,5kg상자,2500.0,595.0,297500,서울강서도매,충청남도,500.0,2975.0,2023,11
504,2023-11-01,16kg상자,7402.702702702702,592.0,273900,울산도매시장,경상북도,462.6689189189188,9472.0,2023,11
505,2023-11-01,17kg상자,5806.451612903225,527.0,180000,부산반여도매,경상북도,341.5559772296015,8959.0,2023,11
506,2023-11-01,7kg봉지,2810.666666666667,525.0,210800,안산도매시장,대구광역시,401.5238095238096,3675.0,2023,11
507,2023-11-01,8kg상자,12000.0,400.0,600000,천안도매시장,서울특별시,1500.0,3200.0,2023,11
508,2023-11-01,14kg상자,4300.0,392.0,120400,울산도매시장,강원도,307.1428571428572,5488.0,2023,11
509,2023-11-01,20kg상자,5800.0,360.0,104400,울산도매시장,울산광역시,290.0,7200.0,2023,11
510,2023-11-01,20kg상자,3472.222222222222,360.0,62500,광주각화도매,전라북도,173.6111111111111,7200.0,2023,11
511,2023-11-01,15kg상자,2950.0,240.0,47200,광주서부도매,충청남도,196.6666666666667,3600.0,2023,11
512,2023-11-01,20kg상자,3000.0,220.0,33000,대전노은도매,전라북도,150.0,4400.0,2023,11
513,2023-11-01,20kgPE대,3640.0,200.0,36400,광주서부도매,전라북도,182.0,4000.0,2023,11
514,2023-11-01,10kg상자,4600.0,150.0,69000,순천도매시장,전라남도,460.0,1500.0,2023,11
515,2023-11-01,15kg상자,1500.0,150.0,15000,인천구월도매,충청북도,100.0,2250.0,2023,11
516,2023-11-01,19kg상자,4000.0,133.0,28000,울산도매시장,경상북도,210.5263157894737,2527.0,2023,11
517,2023-11-01,6kg비닐봉지,5000.0,120.0,100000,인천구월도매,인천광역시,833.3333333333334,720.0,2023,11
518,2023-11-01,10kg비닐봉지,3000.0,90.0,27000,구리도매시장,충청남도,300.0,900.0,2023,11
519,2023-11-01,18kg상자,4300.0,90.0,21500,안양도매시장,충청남도,238.8888888888889,1620.0,2023,11
520,2023-11-01,20kg상자,7000.0,80.0,28000,인천삼산도매,충청남도,350.0,1600.0,2023,11
521,2023-11-01,20kg상자,4700.0,80.0,18800,울산도매시장,경상북도,235.0,1600.0,2023,11
522,2023-11-01,6kg단,4000.0,78.0,52000,순천도매시장,전라남도,666.6666666666666,468.0,2023,11
523,2023-11-01,7kg비닐봉지,1000.0,77.0,11000,인천구월도매,인천광역시,142.8571428571429,539.0,2023,11
524,2023-11-01,15kg상자,4000.0,75.0,20000,안양도매시장,충청남도,266.6666666666667,1125.0,2023,11
525,2023-11-01,12kg상자,2000.0,72.0,12000,인천삼산도매,충청남도,166.6666666666667,864.0,2023,11
526,2023-11-01,17kg상자,7500.0,68.0,30000,울산도매시장,강원도,441.1764705882353,1156.0,2023,11
527,2023-11-01,19kg상자,3800.0,57.0,11400,울산도매시장,울산광역시,200.0,1083.0,2023,11
528,2023-11-01,17kg상자,5600.0,51.0,16800,울산도매시장,경상북도,329.4117647058824,867.0,2023,11
529,2023-11-01,12kg상자,5000.0,48.0,20000,울산도매시장,강원도,416.6666666666667,576.0,2023,11
530,2023-11-01,9kg봉지,1500.0,45.0,7500,안산도매시장,경기도,166.6666666666667,405.0,2023,11
531,2023-11-01,14kg상자,5100.0,42.0,15300,울산도매시장,경상북도,364.2857142857143,588.0,2023,11
532,2023-11-01,10kg단,3500.0,40.0,14000,순천도매시장,전라남도,350.0,400.0,2023,11
533,2023-11-01,8kg단,2500.0,40.0,12500,순천도매시장,전라남도,312.5,320.0,2023,11
534,2023-11-01,18kg포,6000.0,18.0,6000,구리도매시장,충청남도,333.3333333333333,324.0,2023,11
535,2023-11-01,14kg상자,5500.0,14.0,5500,울산도매시장,경상북도,392.8571428571428,196.0,2023,11
536,2023-11-01,9kg상자,2000.0,9.0,2000,광주각화도매,전라남도,222.2222222222222,81.0,2023,11
537,2023-10-01,20kg상자,9506.703198054256,10270620.0,4881986800,서울가락도매,강원도,475.3351599027128,205412400.0,2023,10
538,2023-10-01,20kg상자,8776.192037470726,427000.0,187371700,서울가락도매,충청남도,438.8096018735363,8540000.0,2023,10
539,2023-10-01,20kg상자,10056.80246447881,318120.0,159963500,구리도매시장,강원도,502.8401232239405,6362400.0,2023,10
540,2023-10-01,20kg상자,8152.87168776922,306440.0,124918300,서울가락도매,경기도,407.643584388461,6128800.0,2023,10
541,2023-10-01,20kg상자,9071.575859923563,225020.0,102064300,서울강서도매,강원도,453.5787929961782,4500400.0,2023,10
542,2023-10-01,20kg.,8670.893568582811,175700.0,76173800,서울가락도매,강원도,433.5446784291406,3514000.0,2023,10
543,2023-10-01,20kg상자,11975.85875570502,166520.0,99711000,순천도매시장,전라남도,598.792937785251,3330400.0,2023,10
544,2023-10-01,20kg상자,7812.764039155075,155280.0,60658300,서울가락도매,경상북도,390.6382019577537,3105600.0,2023,10
545,2023-10-01,20kg상자,7003.292436713776,128780.0,45094200,서울가락도매,전라남도,350.1646218356888,2575600.0,2023,10
546,2023-10-01,20kg파렛트,9776.991665051366,103180.0,50439500,인천구월도매,강원도,488.8495832525683,2063600.0,2023,10
547,2023-10-01,20kg파렛트,7561.454765262946,99260.0,37527500,인천삼산도매,강원도,378.0727382631473,1985200.0,2023,10
548,2023-10-01,20kg파렛트,11590.64508978054,90220.0,52285400,인천구월도매,강원도,579.5322544890271,1804400.0,2023,10
549,2023-10-01,20kg파렛트,12778.18017202354,88360.0,56454000,순천도매시장,강원도,638.909008601177,1767200.0,2023,10
550,2023-10-01,20kg파렛트,8999.63163064833,81440.0,36646500,인천삼산도매,강원도,449.9815815324165,1628800.0,2023,10
551,2023-10-01,20kg상자,8858.21098423056,73560.0,32580500,수원도매시장,강원도,442.910549211528,1471200.0,2023,10
552,2023-10-01,20kg상자,9880.10989010989,72800.0,35963600,서울강서도매,대전광역시,494.0054945054945,1456000.0,2023,10
553,2023-10-01,20kg상자,7974.651015228426,63040.0,25136100,서울강서도매,경상북도,398.7325507614213,1260800.0,2023,10
554,2023-10-01,20kg상자,7669.408655434424,60540.0,23215300,서울가락도매,전라북도,383.4704327717212,1210800.0,2023,10
555,2023-10-01,20kg상자,10372.87853577371,60100.0,31170500,서울가락도매,충청북도,518.6439267886856,1202000.0,2023,10
556,2023-10-01,20kg상자,8663.710499490317,58860.0,25497300,구리도매시장,충청남도,433.1855249745158,1177200.0,2023,10
557,2023-10-01,20kg상자,7916.047700170358,58700.0,23233600,안산도매시장,강원도,395.8023850085179,1174000.0,2023,10
558,2023-10-01,20kg상자,6657.117117117117,55500.0,18473500,대전오정도매,충청남도,332.8558558558559,1110000.0,2023,10
559,2023-10-01,18kg상자,8291.547277936963,50256.0,23150000,안양도매시장,강원도,460.6415154409424,904608.0,2023,10
560,2023-10-01,20kg파렛트,9382.891466445733,48280.0,22650300,광주서부도매,강원도,469.1445733222866,965600.0,2023,10
561,2023-10-01,20kg파렛트,11201.02135561746,43080.0,24127000,순천도매시장,충청북도,560.051067780873,861600.0,2023,10
562,2023-10-01,20kg상자,9664.02497598463,41640.0,20120500,순천도매시장,대전광역시,483.2012487992315,832800.0,2023,10
563,2023-10-01,20kg상자,10205.18084066471,40920.0,20879800,천안도매시장,강원도,510.2590420332355,818400.0,2023,10
564,2023-10-01,20kg상자,9336.529191215854,37340.0,17431300,부산반여도매,부산광역시,466.8264595607927,746800.0,2023,10
565,2023-10-01,20kg상자,9599.453551912567,36600.0,17567000,인천삼산도매,강원도,479.9726775956284,732000.0,2023,10
566,2023-10-01,20kg상자,7345.471938775509,31360.0,11517700,부산반여도매,강원도,367.2735969387755,627200.0,2023,10
567,2023-10-01,20kg파렛트,6325.760649087222,29580.0,9355800,대전노은도매,충청남도,316.2880324543611,591600.0,2023,10
568,2023-10-01,20kg상자,7067.620995228357,29340.0,10368200,광주서부도매,강원도,353.3810497614178,586800.0,2023,10
569,2023-10-01,20kg.,9080.182712579059,28460.0,12921100,서울가락도매,충청남도,454.0091356289529,569200.0,2023,10
570,2023-10-01,20kg상자,8207.089552238805,26800.0,10997500,안산도매시장,대전광역시,410.3544776119403,536000.0,2023,10
571,2023-10-01,20kg상자,11237.8459237098,26740.0,15025000,안양도매시장,강원도,561.89229618549,534800.0,2023,10
572,2023-10-01,20kg상자,8343.185298621745,26120.0,10896200,부산반여도매,전라남도,417.1592649310873,522400.0,2023,10
573,2023-10-01,20kg상자,7754.132901134521,24680.0,9568600,구리도매시장,강원도,387.706645056726,493600.0,2023,10
574,2023-10-01,18kg상자,9823.166023166023,23310.0,12721000,안양도매시장,충청남도,545.7314457314457,419580.0,2023,10
575,2023-10-01,20kg상자,9654.978354978355,23100.0,11151500,수원도매시장,강원도,482.7489177489177,462000.0,2023,10
576,2023-10-01,20kg상자,7000.0,22000.0,7700000,순천도매시장,강원도,350.0,440000.0,2023,10
577,2023-10-01,20kg파렛트,9999.078341013825,21700.0,10849000,인천구월도매,충청북도,499.9539170506912,434000.0,2023,10
578,2023-10-01,20kg상자,10222.60273972603,20440.0,10447500,대전오정도매,전라북도,511.1301369863015,408800.0,2023,10
579,2023-10-01,20kg상자,12411.25370187562,20260.0,12572600,구리도매시장,경기도,620.5626850937809,405200.0,2023,10
580,2023-10-01,20kg상자,8757.296137339055,18640.0,8161800,인천구월도매,강원도,437.8648068669528,372800.0,2023,10
581,2023-10-01,20kg파렛트,10500.0,18440.0,9681000,순천도매시장,전라북도,525.0,368800.0,2023,10
582,2023-10-01,18kg상자,8717.894736842105,17100.0,8282000,안양도매시장,강원도,484.327485380117,307800.0,2023,10
583,2023-10-01,20kg상자,8883.28530259366,13880.0,6165000,천안도매시장,서울특별시,444.164265129683,277600.0,2023,10
584,2023-10-01,20kg상자,9537.383177570093,12840.0,6123000,인천구월도매,강원도,476.8691588785047,256800.0,2023,10
585,2023-10-01,20kg상자,10000.0,10320.0,5160000,인천삼산도매,강원도,500.0,206400.0,2023,10
586,2023-10-01,20kg상자,10250.0,9960.0,5104500,구리도매시장,경기도,512.5,199200.0,2023,10
587,2023-10-01,18kg상자,7468.292682926829,9594.0,3980600,부산반여도매,강원도,414.9051490514905,172692.0,2023,10
588,2023-10-01,20kg상자,10819.17211328976,9180.0,4966000,안산도매시장,강원도,540.958605664488,183600.0,2023,10
589,2023-10-01,15kg상자,6380.305602716468,8835.0,3758000,부산반여도매,강원도,425.3537068477645,132525.0,2023,10
590,2023-10-01,20kg상자,10000.0,8480.0,4240000,순천도매시장,서울특별시,500.0,169600.0,2023,10
591,2023-10-01,20kg.,12480.09592326139,8340.0,5204200,서울가락도매,충청북도,624.0047961630695,166800.0,2023,10
593,2023-10-01,20kg상자,7016.458852867831,8020.0,2813600,대전오정도매,전라북도,350.8229426433916,160400.0,2023,10
594,2023-10-01,20kg파렛트,8000.0,7560.0,3024000,광주서부도매,충청북도,400.0,151200.0,2023,10
595,2023-10-01,20kg파렛트,6433.421750663131,7540.0,2425400,대전노은도매,전라북도,321.6710875331565,150800.0,2023,10
596,2023-10-01,20kg상자,11000.0,7520.0,4136000,안양도매시장,강원도,550.0,150400.0,2023,10
597,2023-10-01,20kg파렛트,10000.0,7500.0,3750000,인천구월도매,전라남도,500.0,150000.0,2023,10
598,2023-10-01,19kg상자,9468.698060941828,6859.0,3418200,부산반여도매,강원도,498.3525295232541,130321.0,2023,10
599,2023-10-01,18kg상자,9165.95744680851,6768.0,3446400,부산반여도매,전라남도,509.2198581560284,121824.0,2023,10
600,2023-10-01,20kg상자,7000.0,6680.0,2338000,구리도매시장,전라남도,350.0,133600.0,2023,10
601,2023-10-01,20kg상자,5846.153846153846,5980.0,1748000,인천삼산도매,충청북도,292.3076923076923,119600.0,2023,10
602,2023-10-01,20kg상자,8221.27659574468,5640.0,2318400,천안도매시장,충청남도,411.0638297872341,112800.0,2023,10
603,2023-10-01,17kg상자,7744.135802469136,5508.0,2509100,부산반여도매,강원도,455.5374001452433,93636.0,2023,10
604,2023-10-01,20kg상자,6000.0,5020.0,1506000,인천삼산도매,충청남도,300.0,100400.0,2023,10
605,2023-10-01,20kg상자,9600.0,5000.0,2400000,서울강서도매,경기도,480.0,100000.0,2023,10
606,2023-10-01,20kg상자,8059.009009009009,4440.0,1789100,부산반여도매,경상북도,402.9504504504504,88800.0,2023,10
607,2023-10-01,16kg상자,7619.565217391304,4416.0,2103000,부산반여도매,전라남도,476.2228260869565,70656.0,2023,10
608,2023-10-01,17kg상자,10535.35353535354,3366.0,2086000,부산반여도매,전라남도,619.7266785502082,57222.0,2023,10
609,2023-10-01,16kg상자,8240.697674418605,2752.0,1417400,부산반여도매,강원도,515.0436046511628,44032.0,2023,10
610,2023-10-01,20kg상자,4314.96062992126,2540.0,548000,광주각화도매,광주광역시,215.748031496063,50800.0,2023,10
611,2023-10-01,21kg상자,12100.0,2100.0,1210000,부산반여도매,부산광역시,576.1904761904761,44100.0,2023,10
612,2023-10-01,19kg상자,11000.0,1900.0,1100000,부산반여도매,부산광역시,578.9473684210526,36100.0,2023,10
613,2023-10-01,22kg파렛트,6000.0,1848.0,504000,광주서부도매,강원도,272.7272727272727,40656.0,2023,10
614,2023-10-01,18kg상자,9477.894736842105,1710.0,900400,부산반여도매,경상북도,526.5497076023391,30780.0,2023,10
615,2023-10-01,20kg상자,6500.0,1680.0,546000,구리도매시장,충청남도,325.0,33600.0,2023,10
616,2023-10-01,20kg상자,3408.219178082192,1460.0,248800,대전노은도매,전라북도,170.4109589041096,29200.0,2023,10
617,2023-10-01,20kg상자,2857.142857142857,1400.0,200000,광주각화도매,전라북도,142.8571428571428,28000.0,2023,10
618,2023-10-01,20kg상자,5547.761194029851,1340.0,371700,울산도매시장,강원도,277.3880597014926,26800.0,2023,10
619,2023-10-01,20kg상자,9218.75,1280.0,590000,인천구월도매,충청북도,460.9375,25600.0,2023,10
620,2023-10-01,22kg상자,12706.89655172414,1276.0,737000,부산반여도매,강원도,577.5862068965517,28072.0,2023,10
621,2023-10-01,20kg상자,5967.796610169493,1180.0,352100,울산도매시장,경상북도,298.3898305084746,23600.0,2023,10
622,2023-10-01,14kg상자,6607.142857142857,1176.0,555000,부산반여도매,강원도,471.938775510204,16464.0,2023,10
623,2023-10-01,13kg상자,4714.285714285715,1092.0,396000,부산반여도매,강원도,362.6373626373627,14196.0,2023,10
624,2023-10-01,20kg상자,6803.921568627451,1020.0,347000,광주서부도매,전라남도,340.1960784313725,20400.0,2023,10
625,2023-10-01,20kg상자,8500.0,920.0,391000,수원도매시장,경기도,425.0,18400.0,2023,10
626,2023-10-01,19kg상자,12000.0,912.0,576000,부산반여도매,전라남도,631.578947368421,17328.0,2023,10
627,2023-10-01,18kg상자,7229.166666666668,864.0,347000,울산도매시장,강원도,401.6203703703704,15552.0,2023,10
628,2023-10-01,19kg상자,8895.555555555555,855.0,400300,부산반여도매,경상북도,468.1871345029239,16245.0,2023,10
629,2023-10-01,13kg상자,4114.0625,832.0,263300,울산도매시장,강원도,316.4663461538461,10816.0,2023,10
630,2023-10-01,21kg상자,9935.897435897436,819.0,387500,부산반여도매,경상북도,473.1379731379731,17199.0,2023,10
631,2023-10-01,20kg상자,6000.0,700.0,210000,천안도매시장,강원도,300.0,14000.0,2023,10
632,2023-10-01,10kg상자,4076.923076923077,650.0,265000,부산반여도매,강원도,407.6923076923077,6500.0,2023,10
633,2023-10-01,14kg상자,4400.0,602.0,189200,울산도매시장,강원도,314.2857142857143,8428.0,2023,10
634,2023-10-01,12kg상자,10000.0,600.0,500000,부산반여도매,부산광역시,833.3333333333334,7200.0,2023,10
635,2023-10-01,18kg상자,5529.642857142857,504.0,154830,울산도매시장,경상북도,307.202380952381,9072.0,2023,10
636,2023-10-01,20kg상자,8300.0,460.0,190900,대전노은도매,충청남도,415.0,9200.0,2023,10
637,2023-10-01,23kg상자,6210.0,460.0,124200,부산반여도매,경상북도,270.0,10580.0,2023,10
638,2023-10-01,15kg상자,7472.727272727273,330.0,164400,울산도매시장,강원도,498.1818181818182,4950.0,2023,10
639,2023-10-01,20kg상자,4750.0,320.0,76000,광주각화도매,광주광역시,237.5,6400.0,2023,10
640,2023-10-01,10kg상자,10500.0,300.0,315000,인천구월도매,강원도,1050.0,3000.0,2023,10
641,2023-10-01,20kg상자,7800.0,300.0,117000,울산도매시장,울산광역시,390.0,6000.0,2023,10
642,2023-10-01,16kg상자,7100.0,240.0,106500,울산도매시장,강원도,443.75,3840.0,2023,10
643,2023-10-01,17kg상자,7127.272727272727,187.0,78400,울산도매시장,강원도,419.2513368983957,3179.0,2023,10
