DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,weighted_price
2024-06,10kg그물망,7336.065573770492,610.0,447500,정읍도매시장,정읍원협(공),양배추,양배추(일반),전라북도,정읍시,특,4475000.0
2024-06,10kg그물망,7000.0,610.0,427000,서울강서도매,농협강서(공),양배추,양배추(일반),충청북도,청주시,특,4270000.0
2024-06,10kg그물망,6350.0,610.0,387350,춘천도매시장,춘천원협(공),양배추,양배추(일반),강원도,춘천시,특,3873500.0
2024-06,10kg그물망,5500.0,610.0,335500,구리도매시장,인터넷청과,양배추,양배추(일반),충청북도,청주시,특,3355000.0
2024-06,10kg그물망,7350.0,600.0,441000,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,서귀포시,특,4410000.0
2024-06,10kg그물망,5133.333333333333,600.0,308000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,원주시,특,3080000.0
2024-06,10kg그물망,5535.714285714285,560.0,310000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,부산광역시,특,3100000.0
2024-06,10kg그물망,3500.0,530.0,185500,대구북부도매,효성청과,양배추,양배추(일반),경상북도,김천시,특,1855000.0
2024-06,10kg그물망,3000.0,510.0,153000,인천구월도매,대인농산,양배추,양배추(일반),경기도,양주시,특,1530000.0
2024-06,10kg그물망,2738.775510204081,490.0,134200,광주각화도매,광주원협(공),양배추,양배추(일반),전라북도,남원시,특,1341999.9999999998
2024-06,10kg그물망,2166.666666666667,450.0,97500,안산도매시장,농협안산(공),양배추,양배추(일반),경기도,안산시,특,975000.0000000001
2024-06,10kg그물망,9000.0,440.0,396000,대구북부도매,효성청과,양배추,양배추(일반),전라남도,진도군,특,3960000.0
2024-06,10kg그물망,4363.636363636364,440.0,192000,포항도매시장,경북능금농협(공),양배추,양배추(일반),경상북도,포항시,특,1920000.0000000002
2024-06,10kg그물망,5550.0,400.0,222000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,강원도,특,2220000.0
2024-06,10kg그물망,5100.0,400.0,204000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,횡성군,특,2040000.0
2024-06,10kg그물망,4100.0,400.0,164000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,고창군,특,1640000.0
2024-06,10kg그물망,3800.0,380.0,144400,원주도매시장,원주원협(공),양배추,양배추(일반),충청남도,예산군,특,1444000.0
2024-06,10kg그물망,2644.444444444444,360.0,95200,정읍도매시장,정읍원협(공),양배추,양배추(일반),전라북도,고창군,특,951999.9999999998
2024-06,10kg그물망,3800.0,320.0,121600,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,고성군,특,1216000.0
2024-06,10kg그물망,3600.0,300.0,108000,서울강서도매,농협강서(공),양배추,양배추(일반),경기도,고양시,특,1080000.0
2024-06,10kg그물망,1600.0,300.0,48000,대전노은도매,대전원협(공),양배추,양배추(일반),제주도,서귀포시,특,480000.0
2024-06,10kg그물망,4000.0,280.0,112000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,해남군,특,1120000.0
2024-06,10kg그물망,7700.0,270.0,207900,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,북제주군,특,2079000.0
2024-06,10kg그물망,4500.0,200.0,90000,대구북부도매,효성청과,양배추,양배추(일반),경상북도,안동시,특,900000.0
2024-06,10kg그물망,4000.0,170.0,68000,대전노은도매,대전원협(공),양배추,양배추(일반),충청남도,서산시,특,680000.0
2024-06,10kg그물망,2600.0,120.0,31200,부산반여도매,부산중앙청과,양배추,양배추(일반),경상북도,영주시,특,312000.0
2024-06,10kg그물망,3500.0,110.0,38500,대전노은도매,대전원협(공),양배추,양배추(일반),충청남도,태안군,특,385000.0
2024-06,10kg그물망,6000.0,100.0,60000,강릉도매시장,강릉농산물,양배추,양배추(일반),제주도,제주시,특,600000.0
2024-06,10kg그물망,5000.0,100.0,50000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,김제시,특,500000.0
2024-06,10kg그물망,3000.0,100.0,30000,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,창원시,특,300000.0
2024-06,10kg그물망,2000.0,80.0,16000,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,철원군,특,160000.0
2024-06,10kg그물망,4300.0,60.0,25800,울산도매시장,울산원협(공),양배추,양배추(일반),경상남도,밀양시,특,258000.0
2024-06,10kg그물망,4000.0,20.0,8000,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,경주시,특,80000.0
2024-06,10kg그물망,8800.0,10.0,8800,대전노은도매,대전원협(공),양배추,양배추(일반),충청북도,청주시,특,88000.0
2024-05,10kg그물망,15390.60259856631,178560.0,274814600,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,전라남도,특,2748146000.0
2024-05,10kg그물망,15141.40061791967,126230.0,191129900,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주도,특,1911298999.9999998
2024-05,10kg그물망,14780.7938231391,82890.0,122518000,인천구월도매,대인농산,양배추,양배추(일반),제주도,제주시,특,1225180000.0
2024-05,10kg그물망,11823.22383498854,78540.0,92859600,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,928595999.9999999
2024-05,10kg그물망,9485.470085470086,71370.0,67697800,구리도매시장,농협구리(공),양배추,양배추(일반),경상남도,경상남도,특,676978000.0
2024-05,10kg그물망,13733.56401384083,63580.0,87318000,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,전라남도,특,873180000.0
2024-05,10kg그물망,11727.18243596445,57390.0,67302300,구리도매시장,인터넷청과,양배추,양배추(일반),경상남도,밀양시,특,673022999.9999999
2024-05,10kg그물망,13843.30348985931,54730.0,75764400,수원도매시장,경기청과,양배추,양배추(일반),전라남도,해남군,특,757644000.0000001
2024-05,10kg그물망,16106.95285751909,37970.0,61158100,서울강서도매,농협강서(공),양배추,양배추(일반),대구광역시,달성군,특,611580999.9999999
2024-05,10kg그물망,16754.10269984119,37780.0,63297000,인천구월도매,덕풍청과,양배추,양배추(일반),경상남도,밀양시,특,632970000.0000002
2024-05,10kg그물망,15733.50515463918,34920.0,54941400,순천도매시장,남도청과,양배추,양배추(일반),경상남도,밀양시,특,549414000.0000002
2024-05,10kg그물망,10843.10231023102,30300.0,32854600,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,해남군,특,328545999.9999999
2024-05,10kg그물망,13899.65397923875,28900.0,40170000,구리도매시장,인터넷청과,양배추,양배추(일반),대구광역시,달성군,특,401699999.9999999
2024-05,10kg그물망,13851.70713201821,26360.0,36513100,광주각화도매,광주원협(공),양배추,양배추(일반),광주광역시,북구,특,365131000.0
2024-05,10kg그물망,11588.93280632411,25300.0,29320000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,293200000.0
2024-05,10kg그물망,11131.659118979,24290.0,27038800,청주도매시장,충북원협(청주),양배추,양배추(일반),전라남도,무안군,특,270387999.9999999
2024-05,10kg그물망,10975.2306945119,20590.0,22598000,구리도매시장,농협구리(공),양배추,양배추(일반),경상남도,밀양시,특,225980000.00000003
2024-05,10kg그물망,15758.902510216,17130.0,26995000,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,무안군,특,269950000.00000006
2024-05,10kg그물망,12729.02453620586,16710.0,21270200,창원내서도매시장,마산청과,양배추,양배추(일반),충청남도,서산시,특,212701999.9999999
2024-05,10kg그물망,15291.47869674186,15960.0,24405200,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,영암군,특,244052000.0000001
2024-05,10kg그물망,14080.18867924528,15900.0,22387500,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광주광역시,특,223874999.99999997
2024-05,10kg그물망,16263.98713826366,15550.0,25290500,전주도매시장,전주원협(공),양배추,양배추(일반),-,-,특,252904999.9999999
2024-05,10kg그물망,17252.78497409327,15440.0,26638300,순천도매시장,남도청과,양배추,양배추(일반),대구광역시,중구,특,266383000.00000006
2024-05,10kg그물망,15310.35620052771,15160.0,23210500,수원도매시장,경기청과,양배추,양배추(일반),경상남도,김해시,특,232105000.0000001
2024-05,10kg그물망,10282.79785809906,14940.0,15362500,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,진도군,특,153624999.99999997
2024-05,10kg그물망,14208.33333333333,14640.0,20801000,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,해남군,특,208009999.99999997
2024-05,10kg그물망,10420.80965909091,14080.0,14672500,천안도매시장,천안농협(공),양배추,양배추(일반),서울특별시,서울특별시,특,146725000.0
2024-05,10kg그물망,17577.27272727273,13420.0,23588700,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,해남군,특,235887000.00000006
2024-05,10kg그물망,18573.92761394102,11190.0,20784225,원주도매시장,원주원협(공),양배추,양배추(일반),-,-,특,207842250.00000003
2024-05,10kg그물망,13759.48434622468,10860.0,14942800,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,제주시,특,149428000.00000003
2024-05,10kg그물망,15772.31968810916,10260.0,16182400,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,경상남도,특,161824000.0
2024-05,10kg그물망,15204.81927710844,9960.0,15144000,순천도매시장,남도청과,양배추,양배추(일반),제주도,서귀포시,특,151440000.00000006
2024-05,10kg그물망,15522.26980728052,9340.0,14497800,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,전주시,특,144978000.00000006
2024-05,10kg그물망,12432.70300333704,8990.0,11177000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,거제시,특,111769999.99999999
2024-05,10kg그물망,13226.27737226277,8220.0,10872000,서울강서도매,농협강서(공),양배추,양배추(일반),경상남도,밀양시,특,108719999.99999997
2024-05,10kg그물망,9254.007398273736,8110.0,7505000,청주도매시장,충북원협(청주),양배추,양배추(일반),전라남도,해남군,특,75050000.0
2024-05,10kg그물망,9473.924380704042,7670.0,7266500,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,해남군,특,72665000.0
2024-05,10kg그물망,20885.25557011796,7630.0,15935450,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,159354500.00000003
2024-05,10kg그물망,16134.50134770889,7420.0,11971800,광주서부도매,호남청과,양배추,양배추(일반),충청남도,서산시,특,119717999.99999997
2024-05,10kg그물망,12274.01129943503,7080.0,8690000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),대구광역시,대구광역시,특,86900000.0
2024-05,10kg그물망,14937.8417266187,6950.0,10381800,창원팔용도매시장,농협창원(공),양배추,양배추(일반),전라남도,무안군,특,103817999.99999997
2024-05,10kg그물망,15634.7471451876,6130.0,9584100,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,거제시,특,95841000.0
2024-05,10kg그물망,12846.46962233169,6090.0,7823500,순천도매시장,남도청과,양배추,양배추(일반),전라남도,해남군,특,78234999.99999999
2024-05,10kg그물망,11035.98673300166,6030.0,6654700,부산반여도매,부산중앙청과,양배추,양배추(일반),부산광역시,중구,특,66547000.000000015
2024-05,10kg그물망,20033.91959798995,5970.0,11960250,춘천도매시장,춘천원협(공),양배추,양배추(일반),-,-,특,119602500.0
2024-05,10kg그물망,16590.60402684564,5960.0,9888000,창원내서도매시장,창원원협(공),양배추,양배추(일반),강원도,평창군,특,98880000.00000003
2024-05,10kg그물망,11364.34634974533,5890.0,6693600,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,완주군,특,66935999.99999999
2024-05,10kg그물망,15241.37931034483,5510.0,8398000,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,무안군,특,83980000.00000001
2024-05,10kg그물망,12414.94464944649,5420.0,6728900,수원도매시장,경기청과,양배추,양배추(일반),전라남도,무안군,특,67288999.99999997
2024-05,10kg그물망,12470.3564727955,5330.0,6646700,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,제주도,특,66467000.000000015
2024-05,10kg그물망,15502.16535433071,5080.0,7875100,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,서귀포시,특,78751000.0
2024-05,10kg그물망,14000.0,4800.0,6720000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,기장군,특,67200000.0
2024-05,10kg그물망,14273.98720682303,4690.0,6694500,서울강서도매,농협강서(공),양배추,양배추(일반),전라남도,영암군,특,66945000.000000015
2024-05,10kg그물망,11083.33333333333,4200.0,4655000,안양도매시장,안양원협(공),양배추,양배추(일반),대구광역시,대구광역시,특,46549999.999999985
2024-05,10kg그물망,12239.85507246377,4140.0,5067300,부산반여도매,부산중앙청과,양배추,양배추(일반),전라북도,부안군,특,50673000.00000001
2024-05,10kg그물망,9903.125,3840.0,3802800,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,순천시,특,38028000.0
2024-05,10kg그물망,13090.54054054054,3700.0,4843500,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,진해시,특,48435000.0
2024-05,10kg그물망,13433.33333333333,3660.0,4916600,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,평창군,특,49165999.99999999
2024-05,10kg그물망,22750.0,3640.0,8281000,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,서귀포시,특,82810000.0
2024-05,10kg그물망,18954.41176470588,3400.0,6444500,청주도매시장,충북원협(청주),양배추,양배추(일반),부산광역시,부산광역시,특,64444999.99999999
2024-05,10kg그물망,9774.925373134329,3350.0,3274600,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,영암군,특,32746000.0
2024-05,10kg그물망,11984.80243161094,3290.0,3943000,순천도매시장,남도청과,양배추,양배추(일반),전라남도,무안군,특,39429999.99999999
2024-05,10kg그물망,13175.0,2840.0,3741700,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,평창군,특,37417000.0
2024-05,10kg그물망,4721.509433962264,2650.0,1251200,천안도매시장,천안농협(공),양배추,양배추(일반),충청남도,서산시,특,12511999.999999998
2024-05,10kg그물망,12757.91505791506,2590.0,3304300,부산반여도매,부산중앙청과,양배추,양배추(일반),전라남도,진도군,특,33043000.000000004
2024-05,10kg그물망,13050.38759689923,2580.0,3367000,창원내서도매시장,창원원협(공),양배추,양배추(일반),-,-,특,33670000.000000015
2024-05,10kg그물망,19660.4938271605,2430.0,4777500,강릉도매시장,강릉농산물,양배추,양배추(일반),전라남도,해남군,특,47775000.000000015
2024-05,10kg그물망,9366.97247706422,2180.0,2042000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,광양시,특,20420000.0
2024-05,10kg그물망,11666.66666666667,2100.0,2450000,안양도매시장,안양원협(공),양배추,양배추(일반),경상남도,김해시,특,24500000.000000007
2024-05,10kg그물망,17666.66666666667,1830.0,3233000,수원도매시장,수원원협(공),양배추,양배추(일반),서울특별시,서울특별시,특,32330000.000000007
2024-05,10kg그물망,15100.0,1830.0,2763300,원주도매시장,원주원협(공),양배추,양배추(일반),대전광역시,대전광역시,특,27633000.0
2024-05,10kg그물망,8500.0,1760.0,1496000,순천도매시장,남도청과,양배추,양배추(일반),전라남도,광양시,특,14960000.0
2024-05,10kg그물망,7600.0,1690.0,1284400,인천구월도매,대인농산,양배추,양배추(일반),서울특별시,송파구,특,12844000.0
2024-05,10kg그물망,9305.389221556887,1670.0,1554000,청주도매시장,충북원협(청주),양배추,양배추(일반),충청북도,음성군,특,15540000.0
2024-05,10kg그물망,8045.061728395061,1620.0,1303300,광주각화도매,광주청과,양배추,양배추(일반),전라남도,무안군,특,13033000.0
2024-05,10kg그물망,10130.0,1600.0,1620800,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,김해시,특,16208000.0
2024-05,10kg그물망,15933.33333333333,1500.0,2390000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,23899999.999999996
2024-05,10kg그물망,12842.66666666667,1500.0,1926400,포항도매시장,경북능금농협(공),양배추,양배추(일반),경상북도,경주시,특,19264000.000000004
2024-05,10kg그물망,16000.0,1420.0,2272000,원주도매시장,원주원협(공),양배추,양배추(일반),전라남도,무안군,특,22720000.0
2024-05,10kg그물망,17204.82269503546,1410.0,2425880,전주도매시장,전주원협(공),양배추,양배추(일반),서울특별시,송파구,특,24258799.999999996
2024-05,10kg그물망,13500.0,1400.0,1890000,안양도매시장,안양원협(공),양배추,양배추(일반),전라남도,무안군,특,18900000.0
2024-05,10kg그물망,11622.48062015504,1290.0,1499300,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,고창군,특,14993000.000000002
2024-05,10kg그물망,23000.0,1220.0,2806000,원주도매시장,원주원협(공),양배추,양배추(일반),전라남도,해남군,특,28060000.0
2024-05,10kg그물망,22000.0,1220.0,2684000,원주도매시장,원주원협(공),양배추,양배추(일반),대구광역시,달성군,특,26840000.0
2024-05,10kg그물망,18500.0,1220.0,2257000,원주도매시장,원주원협(공),양배추,양배추(일반),경상남도,밀양시,특,22570000.0
2024-05,10kg그물망,18500.0,1220.0,2257000,원주도매시장,원주원협(공),양배추,양배추(일반),경상남도,남해군,특,22570000.0
2024-05,10kg그물망,11330.08849557522,1130.0,1280300,대전노은도매,대전원협(공),양배추,양배추(일반),경상남도,김해시,특,12803000.0
2024-05,10kg그물망,7995.959595959597,990.0,791600,대구북부도매,대구원협(공),양배추,양배추(일반),대구광역시,북구,특,7916000.000000001
2024-05,10kg그물망,12000.0,900.0,1080000,부산엄궁도매,항도청과,양배추,양배추(일반),경상남도,김해시,특,10800000.0
2024-05,10kg그물망,12000.0,840.0,1008000,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,북제주군,특,10080000.0
2024-05,10kg그물망,12000.0,710.0,852000,정읍도매시장,정읍원협(공),양배추,양배추(일반),전라북도,정읍시,특,8520000.0
2024-05,10kg그물망,8600.0,710.0,610600,대구북부도매,대구원협(공),양배추,양배추(일반),경상남도,밀양시,특,6106000.0
2024-05,10kg그물망,10734.09090909091,660.0,708450,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,해남군,특,7084500.000000001
2024-05,10kg그물망,17500.0,610.0,1067500,구리도매시장,농협구리(공),양배추,양배추(일반),-,-,특,10675000.0
2024-05,10kg그물망,12000.0,560.0,672000,대전노은도매,대전원협(공),양배추,양배추(일반),전라남도,무안군,특,6720000.0
2024-05,10kg그물망,14000.0,550.0,770000,부산반여도매,부산중앙청과,양배추,양배추(일반),경상남도,김해시,특,7700000.0
2024-05,10kg그물망,4454.545454545455,550.0,245000,부산엄궁도매,항도청과,양배추,양배추(일반),경상남도,밀양시,특,2450000.0
2024-05,10kg그물망,12039.21568627451,510.0,614000,창원내서도매시장,마산청과,양배추,양배추(일반),부산광역시,강서구,특,6140000.0
2024-05,10kg그물망,9100.0,500.0,455000,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,김해시,특,4550000.0
2024-05,10kg그물망,9586.666666666666,450.0,431400,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상남도,김해시,특,4314000.0
2024-05,10kg그물망,8965.90909090909,440.0,394500,천안도매시장,천안농협(공),양배추,양배추(일반),-,-,특,3944999.9999999995
2024-05,10kg그물망,9000.0,360.0,324000,부산엄궁도매,항도청과,양배추,양배추(일반),부산광역시,부산광역시,특,3240000.0
2024-05,10kg그물망,15500.0,240.0,372000,대구북부도매,효성청과,양배추,양배추(일반),대구광역시,달성군,특,3720000.0
2024-05,10kg그물망,14500.0,230.0,333500,창원내서도매시장,창원원협(공),양배추,양배추(일반),경상남도,창원시,특,3335000.0
2024-05,10kg그물망,13595.61904761905,210.0,285508,수원도매시장,경기청과,양배추,양배추(일반),서울특별시,송파구,특,2855080.0000000005
2024-05,10kg그물망,10000.0,180.0,180000,창원내서도매시장,마산청과,양배추,양배추(일반),대구광역시,중구,특,1800000.0
2024-05,10kg그물망,18772.72727272727,110.0,206500,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,창녕군,특,2064999.9999999995
2024-05,10kg그물망,21000.0,100.0,210000,강릉도매시장,강릉농산물,양배추,양배추(일반),제주도,제주시,특,2100000.0
2024-05,10kg그물망,8366.666666666666,60.0,50200,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,501999.99999999994
2024-04,10kg그물망,12731.79845708775,124440.0,158434500,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주도,특,1584344999.9999998
2024-04,10kg그물망,10869.15109863518,103310.0,112289200,구리도매시장,인터넷청과,양배추,양배추(일반),제주도,제주시,특,1122892000.0000005
2024-04,10kg그물망,11228.80066687507,95970.0,107762800,구리도매시장,농협구리(공),양배추,양배추(일반),제주도,제주시,특,1077628000.0000005
2024-04,10kg그물망,13752.24711473184,73650.0,101285300,인천구월도매,대인농산,양배추,양배추(일반),제주도,제주시,특,1012853000.0
2024-04,10kg그물망,14467.22080136402,70380.0,101820300,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,1018202999.9999996
2024-04,10kg그물망,15990.40743670886,50560.0,80847500,인천구월도매,덕풍청과,양배추,양배추(일반),전라남도,무안군,특,808475000.0
2024-04,10kg그물망,11176.8306010929,45750.0,51134000,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,제주시,특,511340000.00000024
2024-04,10kg그물망,9004.857274401473,43440.0,39117100,광주서부도매,호남청과,양배추,양배추(일반),전라남도,무안군,특,391171000.0
2024-04,10kg그물망,11788.50150080813,43310.0,51056000,인천구월도매,덕풍청과,양배추,양배추(일반),제주도,제주시,특,510560000.0000001
2024-04,10kg그물망,15465.09721246194,42690.0,66020500,순천도매시장,남도청과,양배추,양배추(일반),전라남도,무안군,특,660205000.0000002
2024-04,10kg그물망,13588.99738032865,41990.0,57060200,수원도매시장,경기청과,양배추,양배추(일반),전라남도,해남군,특,570602000.0
2024-04,10kg그물망,12828.55443188578,33620.0,43129600,수원도매시장,수원원협(공),양배추,양배추(일반),제주도,남제주군,특,431295999.9999999
2024-04,10kg그물망,12712.48348745046,30280.0,38493400,구리도매시장,농협구리(공),양배추,양배추(일반),전라남도,전라남도,특,384933999.99999994
2024-04,10kg그물망,10538.46153846154,28600.0,30140000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,301400000.00000006
2024-04,10kg그물망,15276.82170542636,25800.0,39414200,수원도매시장,경기청과,양배추,양배추(일반),전라남도,무안군,특,394142000.0000001
2024-04,10kg그물망,14715.91666666667,24000.0,35318200,서울강서도매,농협강서(공),양배추,양배추(일반),제주도,제주시,특,353182000.00000006
2024-04,10kg그물망,12692.73913043478,23000.0,29193300,대전노은도매,대전원협(공),양배추,양배추(일반),제주도,제주도,특,291932999.99999994
2024-04,10kg그물망,12757.27360308285,20760.0,26484100,서울강서도매,농협강서(공),양배추,양배추(일반),제주도,서귀포시,특,264840999.99999994
2024-04,10kg그물망,11116.51105651106,20350.0,22622100,광주각화도매,광주원협(공),양배추,양배추(일반),제주도,남제주군,특,226221000.0000001
2024-04,10kg그물망,15079.79094076655,17220.0,25967400,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,전라남도,특,259674000.0
2024-04,10kg그물망,6576.331360946746,16900.0,11114000,광주각화도매,광주원협(공),양배추,양배추(일반),광주광역시,서구,특,111140000.0
2024-04,10kg그물망,12085.00303582271,16470.0,19904000,순천도매시장,순천원협(공),양배추,양배추(일반),제주도,제주도,특,199040000.00000003
2024-04,10kg그물망,16497.52475247525,16160.0,26660000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),부산광역시,기장군,특,266600000.00000003
2024-04,10kg그물망,12975.58859975217,16140.0,20942600,구리도매시장,농협구리(공),양배추,양배추(일반),-,-,특,209426000.0
2024-04,10kg그물망,11873.53870458136,12660.0,15031900,광주각화도매,광주청과,양배추,양배추(일반),제주도,남제주군,특,150319000.00000003
2024-04,10kg그물망,10693.93687707641,12040.0,12875500,순천도매시장,남도청과,양배추,양배추(일반),제주도,제주시,특,128754999.99999999
2024-04,10kg그물망,10417.39130434783,11500.0,11980000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,경상남도,특,119800000.00000004
2024-04,10kg그물망,17870.58823529412,10370.0,18531800,전주도매시장,전주원협(공),양배추,양배추(일반),-,-,특,185318000.0
2024-04,10kg그물망,12734.45807770961,9780.0,12454300,창원내서도매시장,마산청과,양배추,양배추(일반),제주도,제주시,특,124543000.0
2024-04,10kg그물망,12530.72916666667,9600.0,12029500,창원팔용도매시장,농협창원(공),양배추,양배추(일반),경상남도,창원시,특,120295000.00000003
2024-04,10kg그물망,12130.76120959333,9590.0,11633400,청주도매시장,충북원협(청주),양배추,양배추(일반),제주도,제주시,특,116334000.00000003
2024-04,10kg그물망,9436.542669584245,9140.0,8625000,천안도매시장,천안농협(공),양배추,양배추(일반),서울특별시,서울특별시,특,86250000.0
2024-04,10kg그물망,20833.80952380952,8400.0,17500400,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,175003999.99999997
2024-04,10kg그물망,13863.304981774,8230.0,11409500,인천구월도매,덕풍청과,양배추,양배추(일반),제주도,서귀포시,특,114095000.00000001
2024-04,10kg그물망,12945.19704433497,8120.0,10511500,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광산구,특,105114999.99999996
2024-04,10kg그물망,7252.005174644243,7730.0,5605800,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,평창군,특,56058000.0
2024-04,10kg그물망,13718.87550200803,7470.0,10248000,안산도매시장,농협안산(공),양배추,양배추(일반),전라남도,무안군,특,102479999.99999999
2024-04,10kg그물망,13375.0,7320.0,9790500,청주도매시장,충북원협(청주),양배추,양배추(일반),-,-,특,97905000.0
2024-04,10kg그물망,9279.720279720279,7150.0,6635000,안산도매시장,농협안산(공),양배추,양배추(일반),제주도,제주시,특,66349999.99999999
2024-04,10kg그물망,16193.84835479256,6990.0,11319500,안양도매시장,안양농산물(주),양배추,양배추(일반),제주도,남제주군,특,113195000.0
2024-04,10kg그물망,13439.97028231798,6730.0,9045100,부산반여도매,부산중앙청과,양배추,양배추(일반),제주도,남제주군,특,90451000.0
2024-04,10kg그물망,9229.641693811074,6140.0,5667000,안양도매시장,안양원협(공),양배추,양배추(일반),제주도,제주도,특,56669999.99999999
2024-04,10kg그물망,17990.70945945946,5920.0,10650500,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,순천시,특,106505000.0
2024-04,10kg그물망,14067.79661016949,5900.0,8300000,광주각화도매,광주청과,양배추,양배추(일반),전라남도,무안군,특,82999999.99999999
2024-04,10kg그물망,16980.84358523726,5690.0,9662100,창원팔용도매시장,농협창원(공),양배추,양배추(일반),전라남도,무안군,특,96621000.00000001
2024-04,10kg그물망,7404.293381037567,5590.0,4139000,안산도매시장,농협안산(공),양배추,양배추(일반),제주도,서귀포시,특,41390000.0
2024-04,10kg그물망,14515.11299435028,5310.0,7707525,원주도매시장,원주원협(공),양배추,양배추(일반),서울특별시,송파구,특,77075249.99999999
2024-04,10kg그물망,12766.40926640927,5180.0,6613000,인천구월도매,덕풍청과,양배추,양배추(일반),경상남도,밀양시,특,66130000.000000015
2024-04,10kg그물망,4429.79683972912,4430.0,1962400,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,남제주군,특,19624000.0
2024-04,10kg그물망,11732.11845102506,4390.0,5150400,전주도매시장,전주원협(공),양배추,양배추(일반),제주도,제주시,특,51504000.000000015
2024-04,10kg그물망,14116.70480549199,4370.0,6169000,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,61690000.0
2024-04,10kg그물망,16684.19811320755,4240.0,7074100,서울강서도매,농협강서(공),양배추,양배추(일반),대구광역시,달성군,특,70741000.0
2024-04,10kg그물망,17494.06175771972,4210.0,7365000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,무안군,특,73650000.00000001
