DATE,거래단위,도매시장,산지-광역시도,등급,단위_무게(kg),1kg_물량,1kg_평균가격,weighted_price,광역시도,평균기온,평균풍속,평균강수량,Month,z_score
2021-07-01,8kg그물망,부산반여도매,부산광역시,특,8,2880,475.0,1368000.0,부산광역시,25.89,2.34,397.39,7,-0.5498598539797718
2023-07-01,8kg상자,부산반여도매,부산광역시,특,8,15872,384.5766129032257,6103999.999999998,부산광역시,25.29,2.05,537.51,7,-0.8005080144961249
2021-07-01,8kg상자,부산반여도매,부산광역시,특,8,6400,350.0,2240000.0,부산광역시,25.89,2.34,397.39,7,-0.8963522943814188
2024-07-01,10kg그물망,부산반여도매,부산광역시,특,10,33000,417.2727272727273,13770000.000000002,부산광역시,25.94,2.35,252.01,7,-0.709876362819805
2023-07-01,10kg그물망,부산반여도매,부산광역시,특,10,35000,352.8571428571428,12349999.999999996,부산광역시,25.29,2.05,537.51,7,-0.8884324671722386
2023-07-01,10kg그물망,부산반여도매,부산광역시,특,10,19600,418.469387755102,8201999.999999999,부산광역시,25.29,2.05,537.51,7,-0.7065592923328433
2022-07-01,10kg그물망,부산반여도매,부산광역시,특,10,51000,387.0588235294118,19740000.000000004,부산광역시,25.87,1.95,134.68,7,-0.7936274767564598
2022-07-01,10kg그물망,부산반여도매,부산광역시,특,10,41900,410.4057279236278,17196000.000000004,부산광역시,25.87,1.95,134.68,7,-0.7289112697214531
2021-07-01,10kg그물망,부산반여도매,부산광역시,특,10,31000,386.4516129032258,11980000.0,부산광역시,25.89,2.34,397.39,7,-0.7953106278900999
2023-07-01,10kg상자,부산반여도매,부산광역시,특,10,21100,400.9478672985782,8460000.0,부산광역시,25.29,2.05,537.51,7,-0.7551278873930698
2020-07-01,10kg상자,부산반여도매,부산광역시,특,10,12000,380.0,4560000.0,부산광역시,22.22,2.03,677.33,7,-0.8131941086850236
2023-07-01,11kg그물망,부산반여도매,부산광역시,특,11,14762,513.6363636363636,7582300.0,부산광역시,25.29,2.05,537.51,7,-0.44276219058289906
2022-07-01,11kg그물망,부산반여도매,부산광역시,특,11,100188,381.971892841458,38268999.99999999,부산광역시,25.87,1.95,134.68,7,-0.807728140982245
2022-07-01,11kg그물망,부산반여도매,부산광역시,특,11,64735,480.2888700084961,31091500.0,부산광역시,25.87,1.95,134.68,7,-0.5351994261700846
2022-07-01,12kg그물망,부산반여도매,부산광역시,특,12,91296,414.7476340694006,37864799.99999999,부산광역시,25.87,1.95,134.68,7,-0.7168757684699033
2024-07-01,15kg상자,부산반여도매,부산광역시,특,15,48825,427.0353302611367,20850000.0,부산광역시,25.94,2.35,252.01,7,-0.682815017746794
2022-07-01,8kg상자,부산반여도매,전라남도,특,8,14720,443.4782608695652,6528000.0,전라남도,25.92,2.28,178.77,7,-0.6372362085158394
2022-07-01,8kg상자,부산반여도매,전라남도,특,8,2816,375.0,1056000.0,전라남도,25.92,2.28,178.77,7,-0.8270538063010895
2023-07-01,10kg상자,부산반여도매,전라남도,특,10,15800,323.0379746835443,5104000.0,전라남도,25.27,2.24,555.06,7,-0.9710893979819767
2022-07-01,10kg상자,부산반여도매,전라남도,특,10,84600,523.9125295508275,44323000.0,전라남도,25.92,2.28,178.77,7,-0.4142772801375007
2022-07-01,10kg상자,부산반여도매,전라남도,특,10,44800,405.8035714285714,18180000.0,전라남도,25.92,2.28,178.77,7,-0.7416681692021122
2021-07-01,10kg상자,부산반여도매,전라남도,특,10,39200,433.1632653061224,16980000.0,전라남도,25.93,2.21,342.35,7,-0.665828752399915
2023-07-01,12kg상자,부산반여도매,전라남도,특,12,129456,344.9017426770486,44649600.00000001,전라남도,25.27,2.24,555.06,7,-0.9104843553544189
2023-07-01,12kg상자,부산반여도매,전라남도,특,12,26784,441.8458781362006,11834399.999999996,전라남도,25.27,2.24,555.06,7,-0.6417610747314634
2022-07-01,12kg상자,부산반여도매,전라남도,특,12,87696,492.4192665571975,43183199.99999999,전라남도,25.92,2.28,178.77,7,-0.5015747005444905
2022-07-01,12kg상자,부산반여도매,전라남도,특,12,64800,532.4074074074074,34500000.0,전라남도,25.92,2.28,178.77,7,-0.39072999246197837
2020-07-01,12kg상자,부산반여도매,전라남도,특,12,112320,327.5641025641026,36792000.00000001,전라남도,22.41,2.09,374.08,7,-0.95854324522274
2020-07-01,12kg상자,부산반여도매,전라남도,특,12,11520,333.3333333333333,3840000.0,전라남도,22.41,2.09,374.08,7,-0.9425512864349719
2023-07-01,8kg상자,부산반여도매,전라북도,특,8,3840,562.5,2160000.0,전라북도,25.01,2.08,689.26,7,-0.3073151456986188
2021-07-01,8kg상자,부산반여도매,전라북도,특,8,13952,402.408256880734,5614400.0,전라북도,25.3,1.72,237.91,7,-0.7510797757910035
2024-07-01,10kg그물망,부산반여도매,전라북도,특,10,6300,379.3650793650794,2390000.0,전라북도,25.82,2.5,386.55,7,-0.8149540702870636
2023-07-01,10kg상자,부산반여도매,전라북도,특,10,21200,429.7169811320755,9110000.0,전라북도,25.01,2.08,689.26,7,-0.6753816437101797
2022-07-01,10kg상자,부산반여도매,전라북도,특,10,10000,555.0,5550000.0,전라북도,25.34,1.88,155.38,7,-0.32810469212271764
2021-07-01,10kg상자,부산반여도매,전라북도,특,10,22100,372.7601809954751,8237999.999999999,전라북도,25.3,1.72,237.91,7,-0.833262449124576
2022-07-01,12kg상자,부산반여도매,전라북도,특,12,92304,447.9979199167967,41352000.00000001,전라북도,25.34,1.88,155.38,7,-0.6247079869713703
2022-07-01,15kg상자,부산반여도매,전라북도,특,15,33750,406.6666666666667,13725000.0,전라북도,25.34,1.88,155.38,7,-0.7392757213993388
2021-07-01,15kg상자,부산반여도매,전라북도,특,15,27000,435.0,11745000.0,전라북도,25.3,1.72,237.91,7,-0.6607374349082988
2024-07-01,8kg상자,부산엄궁도매,강원도,특,8,5376,718.75,3864000.0,강원도,24.3,2.03,375.36,7,0.12580040480344004
2024-07-01,10kg그물망,부산엄궁도매,강원도,특,10,34200,383.7719298245614,13125000.0,강원도,24.3,2.03,375.36,7,-0.8027385473255352
2023-07-01,10kg그물망,부산엄궁도매,강원도,특,10,95600,480.5439330543933,45940000.0,강원도,23.96,1.67,287.15,7,-0.5344924068322511
2023-07-01,10kg그물망,부산엄궁도매,강원도,특,10,18100,418.8397790055249,7581000.000000001,강원도,23.96,1.67,287.15,7,-0.7055325901867436
2022-07-01,10kg그물망,부산엄궁도매,강원도,특,10,12500,425.6,5320000.0,강원도,23.51,1.36,229.97,7,-0.6867936664265026
2022-07-01,10kg그물망,부산엄궁도매,강원도,특,10,8000,365.5,2924000.0,강원도,23.51,1.36,229.97,7,-0.8533872317716146
2020-07-01,10kg그물망,부산엄궁도매,강원도,특,10,6000,420.0,2520000.0,강원도,20.7,1.62,322.91,7,-0.7023165277564964
2024-07-01,10kg상자,부산엄궁도매,강원도,특,10,62800,627.0222929936306,39377000.0,강원도,24.3,2.03,375.36,7,-0.1284632516212336
2024-07-01,10kg상자,부산엄궁도매,강원도,특,10,11400,631.578947368421,7200000.0,강원도,24.3,2.03,375.36,7,-0.11583248126612966
2024-07-01,10kg상자,부산엄궁도매,강원도,특,10,5500,566.7272727272727,3117000.0,강원도,24.3,2.03,375.36,7,-0.29559740135049034
2024-07-01,10kg상자,부산엄궁도매,강원도,특,10,2400,537.9166666666667,1291000.0000000002,강원도,24.3,2.03,375.36,7,-0.3754586589776092
2023-07-01,10kg상자,부산엄궁도매,강원도,특,10,96000,525.90625,50487000.0,강원도,23.96,1.67,287.15,7,-0.408750807626201
2023-07-01,10kg상자,부산엄궁도매,강원도,특,10,16000,607.0,9712000.0,강원도,23.96,1.67,287.15,7,-0.18396383691563245
2023-07-01,10kg상자,부산엄궁도매,강원도,특,10,3600,400.0,1440000.0,강원도,23.96,1.67,287.15,7,-0.75775531822076
2022-07-01,10kg상자,부산엄궁도매,강원도,특,10,40800,907.1078431372548,37010000.0,강원도,23.51,1.36,229.97,7,0.6479169547027844
2022-07-01,10kg상자,부산엄궁도매,강원도,특,10,21700,933.2258064516128,20251000.0,강원도,23.51,1.36,229.97,7,0.7203143694796852
2020-07-01,10kg상자,부산엄궁도매,강원도,특,10,48900,504.7484662576687,24682200.0,강원도,20.7,1.62,322.91,7,-0.46739890460516625
2020-07-01,10kg상자,부산엄궁도매,강원도,특,10,3000,600.0,1800000.0,강원도,20.7,1.62,322.91,7,-0.20336741357812468
2024-07-01,15kg상자,부산엄궁도매,강원도,특,15,15300,386.4705882352941,5913000.0,강원도,24.3,2.03,375.36,7,-0.7952580294171737
2022-07-01,10kg그물망,부산엄궁도매,경상남도,특,10,4000,1000.0,4000000.0,경상남도,25.83,1.66,172.74,7,0.905408395707146
2020-07-01,10kg그물망,부산엄궁도매,경상남도,특,10,30000,400.0,12000000.0,경상남도,22.25,1.57,576.38,7,-0.75775531822076
2020-07-01,10kg그물망,부산엄궁도매,경상남도,특,10,3000,1100.0,3300000.0,경상남도,22.25,1.57,576.38,7,1.1826023480284638
2020-07-01,10kg상자,부산엄궁도매,경상남도,특,10,14000,1000.0,14000000.0,경상남도,22.25,1.57,576.38,7,0.905408395707146
2024-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,40000,500.0,20000000.0,경상북도,26.01,1.66,311.11,7,-0.48056136589944237
2023-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,43000,600.0,25800000.0,경상북도,24.99,1.37,382.76,7,-0.20336741357812468
2022-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,31000,700.0,21700000.0,경상북도,25.34,1.38,122.84,7,0.07382653874319299
2022-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,10000,315.0,3150000.0,경상북도,25.34,1.38,122.84,7,-0.99337017769388
2021-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,62000,421.7741935483871,26150000.0,경상북도,25.18,1.27,214.46,7,-0.6973985705378926
2021-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,56000,425.0,23800000.0,경상북도,25.18,1.27,214.46,7,-0.6884568301404306
2020-07-01,10kg그물망,부산엄궁도매,경상북도,특,10,340000,372.0588235294118,126500000.0,경상북도,21.65,1.3,410.38,7,-0.8352065696046574
2022-07-01,10kg상자,부산엄궁도매,경상북도,특,10,15000,320.0,4800000.0,경상북도,25.34,1.38,122.84,7,-0.9795104800778142
2022-07-01,10kg그물망,부산엄궁도매,부산광역시,특,10,72500,319.3103448275862,23150000.0,부산광역시,25.87,1.95,134.68,7,-0.9814221625076163
2021-07-01,10kg그물망,부산엄궁도매,부산광역시,특,10,21000,335.7142857142858,7050000.000000001,부산광역시,25.89,2.34,397.39,7,-0.9359514304273212
2020-07-01,10kg그물망,부산엄궁도매,전라남도,특,10,25000,450.0,11250000.0,전라남도,22.41,2.09,374.08,7,-0.6191583420601012
2024-07-01,10kg그물망,부산엄궁도매,전라북도,특,10,3700,337.8378378378378,1250000.0,전라북도,25.82,2.5,386.55,7,-0.9300650723664441
2022-07-01,10kg상자,부산엄궁도매,전라북도,특,10,1100,410.0,451000.0,전라북도,25.34,1.88,155.38,7,-0.7300359229886283
2024-07-01,10kg그물망,부산엄궁도매,제주도,특,10,560000,501.0714285714286,280600000.0,제주도,25.35,3.64,255.31,7,-0.4775914306959996
2023-07-01,10kg그물망,부산엄궁도매,제주도,특,10,355000,669.8591549295775,237800000.0,제주도,24.74,3.26,467.3,7,-0.009722060970556263
2022-07-01,10kg그물망,부산엄궁도매,제주도,특,10,390000,702.051282051282,273800000.0,제주도,24.99,3.09,337.66,7,0.07951256853439932
2021-07-01,10kg그물망,부산엄궁도매,제주도,특,10,640000,429.609375,274950000.0,제주도,24.66,3.42,360.63,7,-0.6756799214006198
2020-07-01,10kg그물망,부산엄궁도매,제주도,특,10,321000,386.4485981308412,124050000.00000004,제주도,21.84,2.82,453.31,7,-0.7953189846568262
2020-07-01,10kg그물망,부산엄궁도매,충청북도,특,10,128000,400.0,51200000.0,충청북도,22.57,1.15,401.76,7,-0.75775531822076
2022-07-01,10kg상자,부산엄궁도매,충청북도,특,10,1700,660.0,1122000.0,충청북도,25.59,1.18,216.59,7,-0.03705104218533408
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,21221632,470.7545206702294,9990179200.000002,강원도,24.3,2.03,375.36,7,-0.5616280659289475
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,3436096,449.3222540930172,1543914400.0,강원도,24.3,2.03,375.36,7,-0.6210370127263628
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1752768,324.7991747909592,569297600.0,강원도,24.3,2.03,375.36,7,-0.966207457795946
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1313472,503.0009014276665,660677600.0,강원도,24.3,2.03,375.36,7,-0.4722430486268267
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1305024,344.8580255995291,450047999.9999999,강원도,24.3,2.03,375.36,7,-0.9106055364494344
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,1000256,533.3282679634013,533464800.0,강원도,24.3,2.03,375.36,7,-0.3881774226914506
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,570880,584.7533632286995,333824000.0,강원도,24.3,2.03,375.36,7,-0.2456301686405678
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,268160,640.4295942720764,171737600.00000003,강원도,24.3,2.03,375.36,7,-0.09129902330788296
2024-07-01,8kg그물망,서울가락도매,강원도,특,8,91712,395.6559665038381,36286400.0,강원도,24.3,2.03,375.36,7,-0.7697967163589331
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,16479360,373.3853741892889,6153152000.0,강원도,23.96,1.67,287.15,7,-0.8315294514009998
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,9974144,573.6768187826443,5721935199.999999,강원도,23.96,1.67,287.15,7,-0.27633367997121566
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,1408256,358.9262179603709,505460000.00000006,강원도,23.96,1.67,287.15,7,-0.8716093580242515
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,945920,647.4458728010826,612432000.0,강원도,23.96,1.67,287.15,7,-0.07185032354745875
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,821632,493.8726826608506,405781600.0,강원도,23.96,1.67,287.15,7,-0.4975459190030999
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,691200,851.5972222222223,588624000.0,강원도,23.96,1.67,287.15,7,0.49404487063030184
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,342656,349.075457601793,119612800.0,강원도,23.96,1.67,287.15,7,-0.8989150699958951
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,213440,407.852323838081,87052000.00000001,강원도,23.96,1.67,287.15,7,-0.7359891514249143
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,97408,806.7509855453351,78584000.0,강원도,23.96,1.67,287.15,7,0.36973381471826583
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,51264,459.1760299625467,23539200.0,강원도,23.96,1.67,287.15,7,-0.5937229419407297
2023-07-01,8kg그물망,서울가락도매,강원도,특,8,5248,376.5243902439024,1976000.0,강원도,23.96,1.67,287.15,7,-0.8228282887352157
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,18406016,812.6712048930088,14958039200.0,강원도,23.51,1.36,229.97,7,0.3861443047141741
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,5883264,743.4399680177532,4373853599.999999,강원도,23.51,1.36,229.97,7,0.19423950297871956
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,2699712,868.0196998790982,2343403200.0,강원도,23.51,1.36,229.97,7,0.5395669855164815
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,1244160,602.9706790123457,750192000.0,강원도,23.51,1.36,229.97,7,-0.19513287101302368
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,1176896,666.9843384632117,784971200.0,강원도,23.51,1.36,229.97,7,-0.017690878355659707
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,990144,994.2860836403594,984486400.0,강원도,23.51,1.36,229.97,7,0.8895697651175238
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,833920,601.9282425172678,501960000.0,강원도,23.51,1.36,229.97,7,-0.19802244193417004
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,371264,999.7414238924324,371168000.0,강원도,23.51,1.36,229.97,7,0.9046916383748208
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,302016,438.3476372112736,132388000.0,강원도,23.51,1.36,229.97,7,-0.6514579870129904
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,138240,915.2777777777776,126528000.0,강원도,23.51,1.36,229.97,7,0.6705635194349181
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,92160,650.0,59904000.0,강원도,23.51,1.36,229.97,7,-0.06477043741746585
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,46080,804.1666666666665,37055999.99999999,강원도,23.51,1.36,229.97,7,0.3625702390778985
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,46080,754.1666666666665,34751999.99999999,강원도,23.51,1.36,229.97,7,0.22397326291723965
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,7168,852.6785714285714,6112000.0,강원도,23.51,1.36,229.97,7,0.4970423052337763
2022-07-01,8kg그물망,서울가락도매,강원도,특,8,640,875.0,560000.0,강원도,23.51,1.36,229.97,7,0.5589159553054989
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,16319808,554.7605462025044,9053585600.000002,강원도,24.02,1.34,150.4,7,-0.3287684435679791
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,2357184,484.9457657951182,1143106399.9999998,강원도,24.02,1.34,150.4,7,-0.522290792683662
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,2160512,748.42592866876,1616983200.0,강원도,24.02,1.34,150.4,7,0.20806028436843083
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,1304832,422.3489307435746,551094400.0,강원도,24.02,1.34,150.4,7,-0.6958054337910915
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,564544,743.7294524430336,419868000.0,강원도,24.02,1.34,150.4,7,0.1950419362985087
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,348032,366.8605185730048,127679200.0,강원도,24.02,1.34,150.4,7,-0.849615956567037
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,277888,377.2339935513589,104828800.0,강원도,24.02,1.34,150.4,7,-0.8208613112814744
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,190592,343.5737071860309,65482400.0,강원도,24.02,1.34,150.4,7,-0.9141655894202007
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,138240,382.9861111111111,52944000.0,강원도,24.02,1.34,150.4,7,-0.8049167892754288
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,92160,502.0833333333333,46272000.0,강원도,24.02,1.34,150.4,7,-0.4747864918927483
2021-07-01,8kg그물망,서울가락도매,강원도,특,8,86720,517.2785977859777,44858399.99999999,강원도,24.02,1.34,150.4,7,-0.4326661377907871
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,11423104,451.2141008258351,5154265600.0,강원도,20.7,1.62,322.91,7,-0.6157929279958031
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,3415296,649.7130556180197,2218962400.0,강원도,20.7,1.62,322.91,7,-0.06556582989084112
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,1790144,440.8633048514532,789208799.9999999,강원도,20.7,1.62,322.91,7,-0.644484708453908
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,698240,380.5362053162236,265705600.0,강원도,20.7,1.62,322.91,7,-0.8117077799764264
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,657280,360.0949367088608,236683200.00000003,강원도,20.7,1.62,322.91,7,-0.868369740333792
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,372480,330.1739690721649,122983199.99999996,강원도,20.7,1.62,322.91,7,-0.9513088530987318
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,342784,333.5138162808066,114323200.0,강원도,20.7,1.62,322.91,7,-0.9420509986196046
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,237952,362.6580150618612,86295200.0,강원도,20.7,1.62,322.91,7,-0.8612650421460182
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,188224,697.3563413804828,131259200.0,강원도,20.7,1.62,322.91,7,0.06649847692987017
2020-07-01,8kg그물망,서울가락도매,강원도,특,8,3840,475.0,1824000.0,강원도,20.7,1.62,322.91,7,-0.5498598539797718
2024-07-01,8kg상자,서울가락도매,강원도,특,8,374336,646.9738416823388,242185600.0,강원도,24.3,2.03,375.36,7,-0.0731587652616911
2024-07-01,8kg상자,서울가락도매,강원도,특,8,161984,785.6282101935993,127259200.0,강원도,24.3,2.03,375.36,7,0.3111827588808364
2024-07-01,8kg상자,서울가락도매,강원도,특,8,86976,348.0960264900663,30276000.000000007,강원도,24.3,2.03,375.36,7,-0.901629993804755
2024-07-01,8kg상자,서울가락도매,강원도,특,8,48640,328.9473684210526,15999999.999999998,강원도,24.3,2.03,375.36,7,-0.954708915922749
2024-07-01,8kg상자,서울가락도매,강원도,특,8,320,562.5,180000.0,강원도,24.3,2.03,375.36,7,-0.3073151456986188
2023-07-01,8kg상자,서울가락도매,강원도,특,8,3264,542.8921568627451,1772000.0,강원도,23.96,1.67,287.15,7,-0.36166690105573995
2023-07-01,8kg상자,서울가락도매,강원도,특,8,2112,808.7121212121212,1708000.0,강원도,23.96,1.67,287.15,7,0.3751699641834134
2023-07-01,8kg상자,서울가락도매,강원도,특,8,768,375.0,288000.0,강원도,23.96,1.67,287.15,7,-0.8270538063010895
2022-07-01,8kg상자,서울가락도매,강원도,특,8,66048,493.7257751937984,32609600.0,강원도,23.51,1.36,229.97,7,-0.49795313761727705
2022-07-01,8kg상자,서울가락도매,강원도,특,8,5184,1022.376543209876,5299999.999999997,강원도,23.51,1.36,229.97,7,0.9674348202234887
2021-07-01,8kg상자,서울가락도매,강원도,특,8,113152,622.1365950226244,70396000.0,강원도,24.02,1.34,150.4,7,-0.14200611092554796
2021-07-01,8kg상자,서울가락도매,강원도,특,8,6336,635.7323232323232,4028000.0,강원도,24.02,1.34,150.4,7,-0.10431957455421957
2021-07-01,8kg상자,서울가락도매,강원도,특,8,128,375.0,48000.0,강원도,24.02,1.34,150.4,7,-0.8270538063010895
2020-07-01,8kg상자,서울가락도매,강원도,특,8,30848,324.0663900414938,9996800.0,강원도,20.7,1.62,322.91,7,-0.9682386928049971
2020-07-01,8kg상자,서울가락도매,강원도,특,8,7872,553.3536585365854,4356000.0,강원도,20.7,1.62,322.91,7,-0.3326682510938612
2024-07-01,8kg파렛트,서울가락도매,강원도,특,8,81536,352.3940345368918,28732800.00000001,강원도,24.3,2.03,375.36,7,-0.8897161754286711
2023-07-01,8kg파렛트,서울가락도매,강원도,특,8,146816,355.7922842197035,52235999.99999999,강원도,23.96,1.67,287.15,7,-0.8802964328231387
2023-07-01,8kg파렛트,서울가락도매,강원도,특,8,139520,531.9954128440367,74224000.0,강원도,23.96,1.67,287.15,7,-0.39187201647553466
2023-07-01,8kg파렛트,서울가락도매,강원도,특,8,6592,562.5,3708000.0,강원도,23.96,1.67,287.15,7,-0.3073151456986188
2022-07-01,8kg파렛트,서울가락도매,강원도,특,8,199104,902.7603664416588,179743200.0,강원도,23.51,1.36,229.97,7,0.6358660122240136
2022-07-01,8kg파렛트,서울가락도매,강원도,특,8,46080,875.0,40320000.0,강원도,23.51,1.36,229.97,7,0.5589159553054989
2021-07-01,8kg파렛트,서울가락도매,강원도,특,8,20544,641.588785046729,13180800.0,강원도,24.02,1.34,150.4,7,-0.08808581658467952
2022-07-01,10kg상자,서울가락도매,강원도,특,10,9000,825.5555555555554,7429999.999999999,강원도,23.51,1.36,229.97,7,0.42185894554662484
2021-07-01,10kg상자,서울가락도매,강원도,특,10,1000,400.0,400000.0,강원도,24.02,1.34,150.4,7,-0.75775531822076
2021-07-01,10kg상자,서울가락도매,강원도,특,10,100,400.0,40000.0,강원도,24.02,1.34,150.4,7,-0.75775531822076
2020-07-01,10kg상자,서울가락도매,강원도,특,10,86400,314.1782407407407,27145000.0,강원도,20.7,1.62,322.91,7,-0.9956480446631872
2020-07-01,10kg상자,서울가락도매,강원도,특,10,3500,450.0,1575000.0,강원도,20.7,1.62,322.91,7,-0.6191583420601012
2020-07-01,10kg상자,서울가락도매,강원도,특,10,2400,500.0,1200000.0,강원도,20.7,1.62,322.91,7,-0.48056136589944237
2024-07-01,15kg상자,서울가락도매,강원도,특,15,47250,326.0317460317461,15405000.000000002,강원도,24.3,2.03,375.36,7,-0.9627908448584329
2021-07-01,15kg상자,서울가락도매,강원도,특,15,79650,363.2768361581921,28935000.0,강원도,24.02,1.34,150.4,7,-0.8595497074913003
2024-07-01,8kg그물망,서울가락도매,경기도,특,8,31360,312.5,9800000.0,경기도,25.77,1.56,487.35,7,-1.000300026501913
2023-07-01,8kg그물망,서울가락도매,경기도,특,8,74432,328.1491831470335,24424800.0,경기도,25.49,1.29,436.78,7,-0.9569214372306493
2020-07-01,8kg그물망,서울가락도매,경기도,특,8,91904,376.0445682451254,34560000.00000001,경기도,23.01,1.41,267.51,7,-0.824158326297733
2020-07-01,8kg그물망,서울가락도매,경상남도,특,8,1263104,312.7964126469396,395094400.0,경상남도,22.25,1.57,576.38,7,-0.9994783885706809
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,9109760,422.0169137276943,3844472800.000001,경상북도,26.01,1.66,311.11,7,-0.6967257648797894
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,5174272,422.5155538788838,2186210400.0,경상북도,26.01,1.66,311.11,7,-0.6953435645368463
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,2094912,359.3991537592033,752909600.0,경상북도,26.01,1.66,311.11,7,-0.8702984085915256
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,854080,505.4861371300111,431725599.9999999,경상북도,26.01,1.66,311.11,7,-0.46535412555899724
2024-07-01,8kg그물망,서울가락도매,경상북도,특,8,94720,476.6891891891893,45152000.00000001,경상북도,26.01,1.66,311.11,7,-0.5451775237040736
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,13461056,609.7937041492138,8208467199.999999,경상북도,24.99,1.37,382.76,7,-0.1762198579682621
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,5467008,576.1122720142353,3149610400.0000005,경상북도,24.99,1.37,382.76,7,-0.2695827509016315
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,1638208,358.9151072391296,587977600.0,경상북도,24.99,1.37,382.76,7,-0.8716401562715916
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,1454528,560.9214810577727,815876000.0,경상북도,24.99,1.37,382.76,7,-0.3116907047427194
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,510912,462.9603532506578,236532000.0000001,경상북도,24.99,1.37,382.76,7,-0.5832330266497984
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,482560,481.1173740053051,232168000.00000003,경상북도,24.99,1.37,382.76,7,-0.5329028631961896
2023-07-01,8kg그물망,서울가락도매,경상북도,특,8,392512,435.0093755095386,170746400.0,경상북도,24.99,1.37,382.76,7,-0.6607114465628586
2022-07-01,8kg그물망,서울가락도매,경상북도,특,8,1338432,506.9801080667527,678558399.9999999,경상북도,25.34,1.38,122.84,7,-0.4612129284729115
2022-07-01,8kg그물망,서울가락도매,경상북도,특,8,314432,494.6875636067576,155545600.0,경상북도,25.34,1.38,122.84,7,-0.4952871183024271
2022-07-01,8kg그물망,서울가락도매,경상북도,특,8,48640,817.1052631578946,39743999.99999999,경상북도,25.34,1.38,122.84,7,0.39843524606684083
2021-07-01,8kg그물망,서울가락도매,경상북도,특,8,4599616,364.9224630925713,1678503200.0000005,경상북도,25.18,1.27,214.46,7,-0.8549881291514305
