DATE,거래단위,평균가격,총거래물량,도매시장,산지-광역시도,등급,weighted_price,광역시도,평균기온,평균풍속,평균강수량
2022-04-01,10kg그물망,7120.031176929073,12830.0,창원내서도매시장,제주도,특,91350000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,6223.679245283019,10600.0,광주서부도매,광주광역시,특,65971000.0,광주광역시,13.73,2.08,53.2
2022-04-01,10kg그물망,7749.23076923077,10400.0,순천도매시장,제주도,특,80592000.00000001,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,7234.138972809667,9930.0,광주서부도매,전라남도,특,71835000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,7327.111111111111,9000.0,천안도매시장,제주도,특,65944000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,8851.2,8750.0,광주서부도매,전라남도,특,77448000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,6184.845005740527,8710.0,인천구월도매,강원도,특,53869999.99999999,강원도,11.62,2.35,39.11
2022-04-01,10kg그물망,7390.30303030303,8250.0,구리도매시장,강원도,특,60970000.0,강원도,11.62,2.35,39.11
2022-04-01,10kg그물망,3343.435582822086,8150.0,광주각화도매,전라남도,특,27249000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,10476.53100775194,7740.0,원주도매시장,서울특별시,특,81088350.00000001,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,7728.0,7500.0,안산도매시장,제주도,특,57960000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,9925.479452054795,7300.0,천안도매시장,제주도,특,72456000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,9151.32867132867,7150.0,구리도매시장,제주도,특,65431999.99999999,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,6383.779971791255,7090.0,포항도매시장,제주도,특,45261000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,8685.050798258346,6890.0,창원내서도매시장,제주도,특,59840000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,5868.4375,6400.0,전주도매시장,전라북도,특,37558000.0,전라북도,12.32,2.14,64.45
2022-04-01,10kg그물망,7568.078175895766,6140.0,천안도매시장,서울특별시,특,46468000.00000001,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,7071.26050420168,5950.0,순천도매시장,전라남도,특,42074000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,5378.8,5000.0,광주서부도매,제주도,특,26894000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,7797.916666666668,4800.0,부산반여도매,부산광역시,특,37430000.00000001,부산광역시,14.29,2.43,119.75
2022-04-01,10kg그물망,8950.21645021645,4620.0,순천도매시장,전라남도,특,41350000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,8733.333333333334,3900.0,원주도매시장,제주도,특,34060000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,5905.94315245478,3870.0,안산도매시장,제주도,특,22856000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,5906.735751295337,3860.0,진주도매시장,제주도,특,22800000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,8838.147138964578,3670.0,창원내서도매시장,제주도,특,32436000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,7488.826815642459,3580.0,포항도매시장,강원도,특,26810000.000000004,강원도,11.62,2.35,39.11
2022-04-01,10kg그물망,8514.044943820225,3560.0,인천구월도매,서울특별시,특,30310000.0,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,9571.42857142857,3500.0,구리도매시장,경기도,특,33499999.999999996,경기도,12.89,1.78,30.47
2022-04-01,10kg그물망,5000.0,3120.0,창원내서도매시장,부산광역시,특,15600000.0,부산광역시,14.29,2.43,119.75
2022-04-01,10kg그물망,8104.516129032259,3100.0,천안도매시장,제주도,특,25124000.000000004,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,11856.41891891892,2960.0,강릉도매시장,제주도,특,35095000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,7228.915662650602,2490.0,천안도매시장,서울특별시,특,18000000.0,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,7000.0,2370.0,안산도매시장,전라남도,특,16590000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,8673.423423423423,2220.0,울산도매시장,제주도,특,19255000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,6685.135135135135,2220.0,광주각화도매,전라남도,특,14841000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,8823.529411764706,2210.0,부산반여도매,부산광역시,특,19500000.0,부산광역시,14.29,2.43,119.75
2022-04-01,10kg그물망,9576.388888888889,2160.0,인천구월도매,전라남도,특,20685000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,5900.985221674878,2030.0,광주서부도매,전라남도,특,11979000.000000002,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,6750.0,2000.0,대구북부도매,대구광역시,특,13500000.0,대구광역시,14.64,1.74,36.47
2022-04-01,10kg그물망,7003.703703703703,1620.0,대구북부도매,제주도,특,11345999.999999998,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,8000.0,1500.0,구미도매시장,경상북도,특,12000000.0,경상북도,13.36,1.92,41.86
2022-04-01,10kg그물망,7000.0,1400.0,안산도매시장,경상북도,특,9800000.0,경상북도,13.36,1.92,41.86
2022-04-01,10kg그물망,6410.852713178295,1290.0,원주도매시장,경상남도,특,8270000.0,경상남도,13.89,1.93,89.51
2022-04-01,10kg그물망,16595.08196721311,1220.0,서울강서도매,대구광역시,특,20245999.999999996,대구광역시,14.64,1.74,36.47
2022-04-01,10kg그물망,14000.0,1120.0,안산도매시장,대구광역시,특,15680000.0,대구광역시,14.64,1.74,36.47
2022-04-01,10kg그물망,10275.22935779817,1090.0,서울강서도매,강원도,특,11200000.000000006,강원도,11.62,2.35,39.11
2022-04-01,10kg그물망,7524.770642201835,1090.0,광주각화도매,광주광역시,특,8202000.0,광주광역시,13.73,2.08,53.2
2022-04-01,10kg그물망,3610.0,1000.0,인천구월도매,서울특별시,특,3610000.0,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,9000.0,630.0,서울강서도매,전라남도,특,5670000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,10150.0,600.0,원주도매시장,서울특별시,특,6090000.0,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,9300.0,580.0,천안도매시장,강원도,특,5394000.0,강원도,11.62,2.35,39.11
2022-04-01,10kg그물망,11500.0,560.0,전주도매시장,전라북도,특,6440000.0,전라북도,12.32,2.14,64.45
2022-04-01,10kg그물망,12000.0,500.0,천안도매시장,충청남도,특,6000000.0,충청남도,12.02,2.49,48.29
2022-04-01,10kg그물망,7700.0,500.0,서울강서도매,전라남도,특,3850000.0,전라남도,13.59,2.32,88.3
2022-04-01,10kg그물망,10000.0,300.0,원주도매시장,서울특별시,특,3000000.0,서울특별시,14.41,1.81,21.3
2022-04-01,10kg그물망,7000.0,300.0,천안도매시장,충청남도,특,2100000.0,충청남도,12.02,2.49,48.29
2022-04-01,10kg그물망,5416.666666666667,120.0,부산반여도매,제주도,특,650000.0,제주도,13.32,3.0,153.91
2022-04-01,10kg그물망,8000.0,100.0,광주각화도매,제주도,특,800000.0,제주도,13.32,3.0,153.91
2022-03-01,10kg그물망,5665.446260629984,377470.0,구리도매시장,제주도,특,2138536000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7089.467746217148,150680.0,구리도매시장,제주도,특,1068240999.9999998,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6981.31079766537,123360.0,대전노은도매,제주도,특,861214500.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5464.414341336795,123280.0,광주각화도매,제주도,특,673653000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6895.679946209447,118980.0,광주서부도매,광주광역시,특,820448000.0,광주광역시,7.98,2.36,110.98
2022-03-01,10kg그물망,6686.921284570965,98710.0,광주서부도매,광주광역시,특,660066000.0,광주광역시,7.98,2.36,110.98
2022-03-01,10kg그물망,6765.942260573132,93870.0,수원도매시장,제주도,특,635119000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5732.323568575233,90120.0,구리도매시장,제주도,특,516597000.00000006,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6317.358825018992,78980.0,인천구월도매,제주도,특,498945000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6884.078780177891,78700.0,대구북부도매,제주도,특,541777000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6612.831223077927,76610.0,수원도매시장,전라남도,특,506608999.99999994,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6706.421895861148,74900.0,광주서부도매,광주광역시,특,502311000.0,광주광역시,7.98,2.36,110.98
2022-03-01,10kg그물망,6587.939022567628,66910.0,구리도매시장,제주도,특,440799000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5863.951473136915,57700.0,부산엄궁도매,제주도,특,338350000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5963.219214913068,55790.0,인천구월도매,제주도,특,332688000.00000006,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5866.632911392405,39500.0,대구북부도매,전라남도,특,231732000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6611.27189642041,39390.0,순천도매시장,전라남도,특,260417999.99999994,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,5893.978658536585,39360.0,창원팔용도매시장,제주도,특,231986999.99999997,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7028.451492537313,32160.0,순천도매시장,제주도,특,226035000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,3091.143317230274,31050.0,광주각화도매,제주도,특,95980000.00000001,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7870.245003223726,31020.0,전주도매시장,제주도,특,244134999.99999997,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7310.80383480826,27120.0,서울강서도매,전라남도,특,198269000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6741.740412979351,27120.0,광주서부도매,제주도,특,182836000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,3825.90717299578,23700.0,광주각화도매,전라남도,특,90673999.99999999,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6851.607221488332,22710.0,창원팔용도매시장,부산광역시,특,155600000.0,부산광역시,9.82,2.5,114.29
2022-03-01,10kg그물망,7254.823959762231,21870.0,서울강서도매,제주도,특,158663000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7314.331797235023,21700.0,순천도매시장,제주도,특,158721000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6000.0,20000.0,창원팔용도매시장,부산광역시,특,120000000.0,부산광역시,9.82,2.5,114.29
2022-03-01,10kg그물망,5733.504098360656,19520.0,창원내서도매시장,제주도,특,111918000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7836.531554643406,19490.0,원주도매시장,제주도,특,152733999.99999997,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7827.706516162134,19490.0,천안도매시장,제주도,특,152562000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,10477.44988864143,17960.0,춘천도매시장,서울특별시,특,188175000.00000006,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,7051.027397260274,11680.0,창원내서도매시장,제주도,특,82356000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5682.635253054102,11460.0,광주서부도매,광주광역시,특,65123000.00000001,광주광역시,7.98,2.36,110.98
2022-03-01,10kg그물망,5823.598553345389,11060.0,진주도매시장,제주도,특,64409000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6176.470588235294,10200.0,대구북부도매,대구광역시,특,62999999.99999999,대구광역시,8.59,1.81,40.47
2022-03-01,10kg그물망,4863.157894736843,9690.0,인천구월도매,강원도,특,47124000.000000015,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,5954.507772020725,9650.0,수원도매시장,경기도,특,57460999.99999999,경기도,6.14,1.66,80.35
2022-03-01,10kg그물망,2873.233404710921,9340.0,광주각화도매,전라북도,특,26836000.000000004,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,6722.535211267606,9230.0,대전노은도매,전라남도,특,62049000.00000001,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,4925.140924464487,8870.0,광주서부도매,전라남도,특,43686000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,8064.590542099194,8670.0,인천삼산도매,제주도,특,69920000.00000001,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5980.069524913094,8630.0,인천구월도매,전라남도,특,51608000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6540.745052386496,8590.0,구리도매시장,제주도,특,56185000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7477.79111644658,8330.0,광주각화도매,제주도,특,62290000.000000015,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5804.21875,8320.0,포항도매시장,제주도,특,48291100.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5938.210399032648,8270.0,안산도매시장,강원도,특,49109000.0,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,5300.853658536585,8200.0,구리도매시장,전라남도,특,43466999.99999999,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,5911.197916666668,7680.0,광주서부도매,전라남도,특,45398000.00000001,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,4900.0,7500.0,안양도매시장,제주도,특,36750000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7882.714285714284,7000.0,순천도매시장,전라남도,특,55178999.99999999,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,7732.946298984035,6890.0,창원내서도매시장,제주도,특,53280000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6841.569767441861,6880.0,천안도매시장,서울특별시,특,47070000.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,9599.117647058823,5950.0,원주도매시장,서울특별시,특,57114750.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,4856.414762741652,5690.0,광주각화도매,제주도,특,27633000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,3742.142857142858,5600.0,순천도매시장,제주도,특,20956000.000000004,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,3472.336448598131,5350.0,구리도매시장,제주도,특,18577000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,4625.94696969697,5280.0,인천구월도매,전라남도,특,24425000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,7298.110056925995,5270.0,대전노은도매,서울특별시,특,38461039.99999999,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,6944.296577946768,5260.0,순천도매시장,강원도,특,36527000.0,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,3913.218390804598,5220.0,청주도매시장,제주도,특,20427000.000000004,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,3655.405405405405,5180.0,광주각화도매,광주광역시,특,18934999.999999996,광주광역시,7.98,2.36,110.98
2022-03-01,10kg그물망,7806.692913385827,5080.0,광주각화도매,제주도,특,39658000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6154.059405940594,5050.0,수원도매시장,전라남도,특,31078000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,4556.10337972167,5030.0,대전노은도매,제주도,특,22917200.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6760.0,5000.0,부산반여도매,부산광역시,특,33800000.0,부산광역시,9.82,2.5,114.29
2022-03-01,10kg그물망,6000.0,5000.0,창원팔용도매시장,경상남도,특,30000000.0,경상남도,8.7,2.1,96.36
2022-03-01,10kg그물망,3519.018404907975,4890.0,구리도매시장,강원도,특,17207999.999999996,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,7857.019438444924,4630.0,전주도매시장,전라북도,특,36378000.0,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,6455.555555555556,4500.0,광주서부도매,전라남도,특,29050000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,4367.1875,4480.0,광주서부도매,경상북도,특,19565000.0,경상북도,7.19,1.91,71.57
2022-03-01,10kg그물망,5987.358916478555,4430.0,광주서부도매,전라북도,특,26524000.0,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,8105.159705159705,4070.0,순천도매시장,제주도,특,32987999.999999996,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5691.538461538462,3900.0,천안도매시장,서울특별시,특,22197000.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,7269.333333333332,3750.0,서울강서도매,경상북도,특,27259999.999999996,경상북도,7.19,1.91,71.57
2022-03-01,10kg그물망,5272.972972972973,3700.0,대구북부도매,제주도,특,19510000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7097.122302158274,2780.0,인천구월도매,서울특별시,특,19730000.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,7763.333333333332,2700.0,전주도매시장,전라북도,특,20960999.999999996,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,6000.0,2560.0,서울강서도매,전라남도,특,15360000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,5713.469387755102,2450.0,진주도매시장,제주도,특,13998000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5150.0,2400.0,안산도매시장,경상북도,특,12360000.0,경상북도,7.19,1.91,71.57
2022-03-01,10kg그물망,8728.82096069869,2290.0,천안도매시장,제주도,특,19989000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,7158.421052631579,1900.0,울산도매시장,제주도,특,13601000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6280.0,1650.0,광주각화도매,전라남도,특,10362000.0,전라남도,8.54,2.7,102.69
2022-03-01,10kg그물망,6385.616438356165,1460.0,전주도매시장,전라북도,특,9323000.000000002,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,6272.413793103448,1450.0,포항도매시장,제주도,특,9095000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,8400.0,1200.0,원주도매시장,강원도,특,10080000.0,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,8150.0,1000.0,원주도매시장,경기도,특,8150000.0,경기도,6.14,1.66,80.35
2022-03-01,10kg그물망,5000.0,980.0,광주각화도매,대구광역시,특,4900000.0,대구광역시,8.59,1.81,40.47
2022-03-01,10kg그물망,6000.0,930.0,구미도매시장,제주도,특,5580000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,6000.0,910.0,강릉도매시장,제주도,특,5460000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,4184.337349397591,830.0,포항도매시장,경상북도,특,3473000.000000001,경상북도,7.19,1.91,71.57
2022-03-01,10kg그물망,7000.0,800.0,부산반여도매,부산광역시,특,5600000.0,부산광역시,9.82,2.5,114.29
2022-03-01,10kg그물망,10400.0,760.0,구리도매시장,경상남도,특,7904000.0,경상남도,8.7,2.1,96.36
2022-03-01,10kg그물망,8533.0,750.0,원주도매시장,서울특별시,특,6399750.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,4478.378378378378,740.0,대전노은도매,제주도,특,3314000.0,제주도,9.19,3.73,226.76
2022-03-01,10kg그물망,5800.0,600.0,전주도매시장,서울특별시,특,3480000.0,서울특별시,7.78,1.71,85.65
2022-03-01,10kg그물망,7000.0,500.0,정읍도매시장,전라북도,특,3500000.0,전라북도,6.56,2.39,86.94
2022-03-01,10kg그물망,8000.0,400.0,원주도매시장,경기도,특,3200000.0,경기도,6.14,1.66,80.35
2022-03-01,10kg그물망,7200.0,320.0,광주각화도매,강원도,특,2304000.0,강원도,4.63,2.18,92.63
2022-03-01,10kg그물망,5300.0,150.0,진주도매시장,경상남도,특,795000.0,경상남도,8.7,2.1,96.36
2022-03-01,10kg그물망,5300.0,70.0,포항도매시장,제주도,특,371000.0,제주도,9.19,3.73,226.76
2022-02-01,10kg그물망,4193.58365238249,216790.0,구리도매시장,제주도,특,909127000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4081.377297928217,171350.0,구리도매시장,제주도,특,699344000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3330.937648738696,126060.0,구리도매시장,전라남도,특,419898000.00000006,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,3783.323793169242,104820.0,구리도매시장,제주도,특,396567999.99999994,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4406.43358064844,98390.0,광주서부도매,광주광역시,특,433549000.0,광주광역시,0.06,2.44,1.96
2022-02-01,10kg그물망,4841.339381640205,83770.0,광주서부도매,광주광역시,특,405558999.99999994,광주광역시,0.06,2.44,1.96
2022-02-01,10kg그물망,3941.576348747592,83040.0,대전노은도매,제주도,특,327308500.00000006,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4436.262344897443,78980.0,대구북부도매,제주도,특,350376000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4510.226809724297,73630.0,대전노은도매,제주도,특,332088000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4162.864800476474,67160.0,광주각화도매,제주도,특,279577999.99999994,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3922.187453434659,67110.0,수원도매시장,전라남도,특,263217999.99999997,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,5501.596300164106,67030.0,구리도매시장,제주도,특,368772000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4695.522388059701,64320.0,수원도매시장,제주도,특,302016000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,2329.760589318601,54300.0,광주각화도매,제주도,특,126506000.00000003,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4426.303007659257,53530.0,순천도매시장,전라남도,특,236940000.0,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,4008.808677763232,53470.0,인천구월도매,제주도,특,214351000.00000003,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5395.876288659794,48500.0,부산엄궁도매,제주도,특,261700000.00000003,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4117.057569296375,37520.0,인천구월도매,제주도,특,154471999.99999997,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,2448.91364902507,35900.0,광주각화도매,광주광역시,특,87916000.0,광주광역시,0.06,2.44,1.96
2022-02-01,10kg그물망,4271.811697574893,35050.0,창원팔용도매시장,부산광역시,특,149727000.0,부산광역시,2.86,2.72,0.11
2022-02-01,10kg그물망,3998.626534190532,34220.0,창원팔용도매시장,제주도,특,136833000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3862.292051756008,32460.0,구리도매시장,전라남도,특,125370000.00000001,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,4109.303838646714,30740.0,순천도매시장,제주도,특,126320000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4056.749215207534,28670.0,광주서부도매,제주도,특,116307000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4547.02589223233,28580.0,서울강서도매,제주도,특,129954000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4651.947097722263,27220.0,안산도매시장,제주도,특,126625999.99999999,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5266.621464548624,25810.0,대전노은도매,전라남도,특,135931500.0,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,3598.313725490197,25500.0,광주각화도매,제주도,특,91757000.00000003,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,2563.0,25000.0,광주서부도매,전라남도,특,64075000.0,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,5411.044176706827,24900.0,창원팔용도매시장,경상남도,특,134735000.0,경상남도,1.39,2.49,0.12
2022-02-01,10kg그물망,4771.121281464531,21850.0,서울강서도매,제주도,특,104249000.00000001,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4076.202373516552,16010.0,천안도매시장,제주도,특,65260000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4900.341530054645,14640.0,대구북부도매,제주도,특,71741000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5577.526501766784,14150.0,전주도매시장,제주도,특,78922000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5464.260438782731,14130.0,인천구월도매,전라남도,특,77210000.0,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,5571.428571428572,14000.0,창원팔용도매시장,부산광역시,특,78000000.0,부산광역시,2.86,2.72,0.11
2022-02-01,10kg그물망,3710.408921933085,13450.0,인천구월도매,강원도,특,49904999.99999999,강원도,-3.74,2.52,8.63
2022-02-01,10kg그물망,3072.307692307692,13000.0,안양도매시장,제주도,특,39939999.99999999,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5488.068669527897,11650.0,광주각화도매,제주도,특,63936000.00000001,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,8333.36339044184,11090.0,춘천도매시장,서울특별시,특,92417000.00000001,서울특별시,-0.81,1.82,3.54
2022-02-01,10kg그물망,3205.677290836653,10040.0,전주도매시장,전라북도,특,32184999.999999996,전라북도,-0.98,2.53,4.55
2022-02-01,10kg그물망,6180.310880829015,9650.0,구리도매시장,제주도,특,59640000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5000.0,9000.0,광주각화도매,광주광역시,특,45000000.0,광주광역시,0.06,2.44,1.96
2022-02-01,10kg그물망,3651.74746335964,8870.0,안산도매시장,제주도,특,32391000.000000004,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3211.024643320363,7710.0,부산반여도매,제주도,특,24756999.999999996,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5163.758389261745,7450.0,순천도매시장,제주도,특,38470000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,5114.850136239782,7340.0,전주도매시장,전라북도,특,37543000.0,전라북도,-0.98,2.53,4.55
2022-02-01,10kg그물망,4594.011142061281,7180.0,천안도매시장,서울특별시,특,32985000.0,서울특별시,-0.81,1.82,3.54
2022-02-01,10kg그물망,3594.662921348315,7120.0,창원내서도매시장,제주도,특,25594000.000000004,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,2526.148969889065,6310.0,전주도매시장,광주광역시,특,15940000.0,광주광역시,0.06,2.44,1.96
2022-02-01,10kg그물망,4666.666666666667,6000.0,대구북부도매,대구광역시,특,28000000.0,대구광역시,0.33,2.04,0.0
2022-02-01,10kg그물망,2500.0,5400.0,구리도매시장,경기도,특,13500000.0,경기도,-2.63,1.75,4.94
2022-02-01,10kg그물망,5509.19540229885,5220.0,원주도매시장,제주도,특,28758000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4555.645161290323,4960.0,진주도매시장,제주도,특,22596000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3150.947368421053,4750.0,천안도매시장,제주도,특,14967000.000000002,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,2430.277185501066,4690.0,광주각화도매,전라남도,특,11398000.0,전라남도,1.85,3.25,1.36
2022-02-01,10kg그물망,3735.042735042735,4680.0,인천삼산도매,제주도,특,17480000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,3367.391304347826,4600.0,광주서부도매,제주도,특,15490000.0,제주도,2.44,4.24,25.99
2022-02-01,10kg그물망,4349.069767441861,4300.0,광주서부도매,전라북도,특,18701000.0,전라북도,-0.98,2.53,4.55
